Experiment,l_c,r_c,l_n,r_n,V,w
54,0.05000000000000001,0.019,0.04,0.001,5.683141110343936e-05,402.46055784388915
55,0.04,0.014999999999999996,0.05400000000000001,0.001,2.8443979885601972e-05,490.5392796420169
56,0.042,0.016999999999999998,0.05400000000000001,0.001,3.830229763256675e-05,422.3976342236163
57,0.042,0.013999999999999995,0.05100000000000001,0.001,2.6021811949684242e-05,527.7814897830789
58,0.039,0.021,0.046000000000000006,0.001,5.4176765311155985e-05,384.4690720952914
59,0.039,0.023000000000000003,0.05800000000000002,0.001,6.499641041011925e-05,312.62074038680504
60,0.023710447119897463,0.020133832367447663,0.079,0.001,3.0443705834088225e-05,392.4479435458286
61,0.041,0.016999999999999998,0.042,0.001,3.735667824383622e-05,484.7596114212424
62,0.039,0.02,0.07000000000000002,0.001,4.922875688175206e-05,327.25071524706635
63,0.042,0.019,0.079,0.001,4.7881013633362036e-05,312.4641034187205
64,0.05870318840446982,0.029235403739217833,0.06161728045655407,0.001,0.00015782026586281107,194.49154198984667
65,0.036,0.019,0.043000000000000003,0.001,4.096322661015731e-05,457.4597038494358
66,0.04109822742335117,0.022315434437806227,0.08,0.001,6.454728309744583e-05,267.25758423831104
67,0.03555652974353541,0.027530029948652637,0.011500405452091762,0.001,8.469697644003e-05,614.2836835461172
68,0.037,0.013999999999999995,0.06000000000000002,0.001,2.297132548304855e-05,518.426748042731
69,0.041,0.022000000000000002,0.06800000000000002,0.001,6.255539291827997e-05,294.38986748773294
70,0.04,0.019,0.06800000000000002,0.001,4.5578226218280724e-05,345.1070812294592
71,0.079,0.026628179367728353,0.014297036313794687,0.001,0.0001760235369589354,382.13242833047025
72,0.044000000000000004,0.019,0.044000000000000004,0.001,5.003928778637824e-05,409.0587116370102
73,0.041,0.018,0.07400000000000002,0.002,4.2662828235749385e-05,689.8292828155954
74,0.041,0.02,0.05800000000000002,0.002,5.2250969014505446e-05,701.2711918173154
75,0.043000000000000003,0.021,0.07100000000000002,0.001,5.979707456842814e-05,294.7197409124213
76,0.041,0.024000000000000004,0.07300000000000002,0.001,7.442118837088864e-05,260.45177616945574
77,0.042,0.021,0.057000000000000016,0.001,5.836764991104477e-05,332.82087331498843
78,0.037,0.024000000000000004,0.07500000000000002,0.001,6.718924208232493e-05,270.4887383281304
79,0.05324510504267036,0.003143108537549434,0.03059908341449378,0.001,1.7486559175356653e-06,2695.494763551671
80,0.043000000000000003,0.023000000000000003,0.05200000000000001,0.001,7.162517090919372e-05,314.4330497163865
81,0.038,0.021,0.06700000000000002,0.001,5.285729639664828e-05,322.7330402723836
82,0.037,0.019,0.08,0.001,4.2213580486286044e-05,330.82054069942274
83,0.03603757085157817,0.02903036194555893,0.079,0.001,9.56617859932771e-05,220.77412529613187
84,0.038,0.022000000000000002,0.05300000000000001,0.001,5.794667649546374e-05,346.3693939241953
85,0.041,0.022000000000000002,0.06900000000000002,0.001,6.255853451093357e-05,292.2488218545885
86,0.046000000000000006,0.014999999999999996,0.07000000000000002,0.002,3.339512990765949e-05,803.5311628018252
87,0.038,0.015999999999999997,0.08,0.004,3.458265193071643e-05,1550.5834365097355
88,0.05262676119365561,0.002,0.04739150842194605,0.001,8.102122000937761e-07,3423.7996277945385
89,0.038,0.021,0.038,0.001,5.276619020969416e-05,428.53769790543925
90,0.03236587571250693,0.003181367838319419,0.06483097468211492,0.001,1.232790118053438e-06,2346.621691274851
91,0.039,0.021,0.044000000000000004,0.001,5.417048212584882e-05,393.10990541333183
92,0.038,0.023000000000000003,0.06800000000000002,0.001,6.336592382290614e-05,292.49458675485386
93,0.037649964007018775,0.024847879929740663,0.08,0.001,7.327995138675699e-05,250.7698427700366
94,0.037,0.018,0.041,0.001,3.779021803003161e-05,487.78296373996034
95,0.01578649088859945,0.03735107320716898,0.07618189190343504,0.001,6.942906405192127e-05,264.00986814336994
96,0.042,0.024000000000000004,0.04,0.001,7.61270731817879e-05,347.637038100414
97,0.039,0.023000000000000003,0.039,0.001,6.493672014970105e-05,381.240895126578
98,0.04,0.022000000000000002,0.04700000000000001,0.001,6.0968888628217136e-05,358.50095603116876
99,0.04,0.023000000000000003,0.045000000000000005,0.001,6.661747221937159e-05,350.45142887252246
100,0.045000000000000005,0.023000000000000003,0.06700000000000002,0.001,7.499609982649558e-05,270.78239762759847
101,0.04,0.02,0.07700000000000003,0.001,5.0507385091763114e-05,308.0963616438172
102,0.038,0.024000000000000004,0.07200000000000002,0.001,6.898937467283188e-05,272.4097423056582
103,0.042,0.018,0.08,0.001,4.300212024233708e-05,327.7553427098786
104,0.042,0.018,0.08,0.001,4.300212024233708e-05,327.7553427098786
105,0.039,0.023000000000000003,0.06400000000000002,0.001,6.501525996604079e-05,297.6060783716366
106,0.038,0.022000000000000002,0.06700000000000002,0.001,5.7990658792614006e-05,308.06335662363887
107,0.043000000000000003,0.019,0.05800000000000002,0.001,4.8949155135582564e-05,360.40441133720697
108,0.043000000000000003,0.02,0.08,0.001,5.428672105403163e-05,291.52963351066427
109,0.039,0.019,0.06500000000000002,0.001,4.443468649237404e-05,357.4780175528867
110,0.04,0.02,0.05000000000000001,0.001,5.042256209011619e-05,382.33752995169465
111,0.044000000000000004,0.02,0.08,0.001,5.554335811546755e-05,288.19775684569106
112,0.036,0.022000000000000002,0.08,0.001,5.499043780843574e-05,289.649643902799
113,0.03937093999900969,0.004818703065911907,0.040922435273808636,0.001,3.00057188416131e-06,1768.044253493882
114,0.039,0.021,0.044000000000000004,0.001,5.417048212584882e-05,393.10990541333183
115,0.038,0.018,0.05000000000000001,0.001,3.8836368383677016e-05,435.8555876890533
116,0.039,0.022000000000000002,0.06500000000000002,0.001,5.9504906451644286e-05,308.7310151593112
117,0.042,0.02,0.05200000000000001,0.001,5.2942119398295195e-05,365.8774224889336
118,0.032902553124699335,0.0013122602631717136,0.0708553657731709,0.001,4.0059846112746967e-07,5397.228113530365
119,0.053236106060847596,0.030253168610623007,0.06794151026003167,0.001,0.00015328619649156733,187.95345642242376
120,0.041,0.02,0.08,0.00599999999999999,6.0569906361211184e-05,1791.3327109126099
121,0.04,0.021,0.04700000000000001,0.001,5.5565349264042676e-05,375.5724301278911
122,0.04,0.024000000000000004,0.07500000000000002,0.001,7.26179141877281e-05,260.14773830492555
123,0.038,0.022000000000000002,0.08,0.001,5.8031499497110666e-05,281.92426118358816
124,0.042,0.02,0.08,0.003,5.504070329089318e-05,884.9394253166721
125,0.039,0.025000000000000005,0.08,0.001,7.682764834353842e-05,244.89201120624827
126,0.038,0.02,0.05300000000000001,0.002,4.84182259771259e-05,762.0126666332296
127,0.04,0.016999999999999998,0.06300000000000001,0.001,3.6514731412674156e-05,400.72158072399486
128,0.042,0.022000000000000002,0.07700000000000003,0.001,6.410419809649974e-05,273.3375107303444
129,0.04,0.015999999999999997,0.07300000000000002,0.001,3.239924503647152e-05,395.5309890271335
130,0.037,0.025000000000000005,0.06800000000000002,0.001,7.286295841470809e-05,272.7071951290163
131,0.03972590598466451,0.024929312332897753,0.03444195075345728,0.001,7.766935990259466e-05,370.8521907412382
132,0.04,0.018,0.08,0.001,4.096636820281089e-05,335.8492860028341
133,0.041,0.019,0.07700000000000003,0.001,4.6740615500108945e-05,320.3325210691091
134,0.01563225786082482,0.011699579681388371,0.07441751722959776,0.001,6.955999936817642e-06,856.9850001955615
135,0.042,0.023000000000000003,0.045000000000000005,0.001,6.99412772468696e-05,342.0055750016123
136,0.038,0.022000000000000002,0.04700000000000001,0.001,5.792782693954221e-05,367.8142200898108
137,0.017640098847958766,0.005089159282751591,0.07284851306424434,0.001,1.6641613115820387e-06,1874.4981957896546
138,0.038,0.021,0.05400000000000001,0.001,5.2816455692151606e-05,359.48762982868203
139,0.07060912394986589,0.030487704513375683,0.08,0.002,0.0002071917728782544,298.48450274252474
140,0.04,0.02,0.08,0.001,5.051680986972388e-05,302.26435740255073
141,0.013229205008925021,0.033024726829460976,0.05064684366794377,0.001,4.548664521881265e-05,400.0457157909254
142,0.03971323991471085,0.03493896822033194,0.078,0.001,0.0001525469520443243,175.85992630300277
143,0.039,0.02,0.05000000000000001,0.001,4.916592502868026e-05,387.2082680956117
144,0.07936850444015218,0.0116951612741223,0.06350896532430236,0.001,3.4303926071270185e-05,411.85476168676786
145,0.041,0.021,0.08,0.001,5.7054464181844234e-05,284.33852554168453
146,0.037,0.019,0.07700000000000003,0.001,4.220415570832528e-05,337.20351887467496
147,0.04,0.02,0.08,0.001,5.051680986972388e-05,302.26435740255073
148,0.039,0.014999999999999996,0.04900000000000001,0.001,2.772141357527632e-05,521.5192230512491
149,0.042,0.023000000000000003,0.06400000000000002,0.001,7.000096750728781e-05,286.7803928953155
