Experiment,l_c,r_c,l_n,r_n,V,w
71,0.049896121953970814,0.02303229018063444,0.08,0.001,8.340681458815755e-05,205.2206245656884
72,0.043000000000000003,0.021,0.043000000000000003,0.001,5.9709109974127624e-05,335.38470313492957
73,0.04,0.02,0.07000000000000002,0.001,5.048539394318799e-05,284.47651173732055
74,0.02957585411981608,0.007778589318165938,0.08,0.001,5.873301685935618e-06,818.5276922185614
75,0.037,0.022000000000000002,0.043000000000000003,0.001,5.639472972459038e-05,345.555720208749
76,0.041,0.018,0.042,0.001,4.186486370173758e-05,408.07447845660585
77,0.038,0.016999999999999998,0.06200000000000002,0.001,3.469574926624567e-05,367.7549812287338
78,0.044000000000000004,0.022000000000000002,0.07400000000000002,0.001,6.71358350072139e-05,238.72317456940021
79,0.04041519804177844,0.027270975544155522,0.0332153677438411,0.002,9.484434001550305e-05,648.2769846705893
80,0.04,0.021,0.06900000000000002,0.001,5.563446430242165e-05,272.60136031997484
81,0.01748801936223186,0.017873173281493408,0.051660421173679826,0.001,1.7712971234709606e-05,574.5813709861361
82,0.053203555629355886,0.03045689734232567,0.04980980776429776,0.001,0.0001552029400485767,190.40643629465626
83,0.03655955217571266,0.014641104218196772,0.055138690978486074,0.001,2.479381036403365e-05,465.3845157903508
84,0.04499861835900219,0.004734819107986437,0.07072437263441002,0.001,3.3914323258459336e-06,1161.8813097186387
85,0.04309516068076992,0.014082930858518215,0.04885463302143112,0.001,2.700472907235935e-05,473.7039242617316
86,0.059362788056196505,0.014431059602980217,0.05332743850449572,0.001,3.9005868096717486e-05,373.61155355763185
87,0.042,0.015999999999999997,0.039,0.001,3.3900926324887446e-05,473.1110898176688
88,0.042,0.018,0.041,0.001,4.2879598128847084e-05,408.076799083661
89,0.041,0.02,0.042,0.001,5.1654066410323384e-05,365.96860178092913
90,0.04700000000000001,0.02,0.04800000000000001,0.001,5.921273833486043e-05,318.1486224654839
91,0.0542986876183408,0.007894612761445194,0.02879435594123505,0.001,1.0722115015831674e-05,1002.4288238812339
92,0.042,0.02,0.05300000000000001,0.001,5.294526099094879e-05,320.3482086161353
