Experiment,Iteration,l_c,r_c,l_n,r_n,V,w
1,37,0.037,0.016999999999999998,0.042,0.014999999999999996,6.328110082125918e-05,6241.024253804335
1,38,0.037,0.016999999999999998,0.042,0.013999999999999995,5.945464096918681e-05,5946.650116794868
1,39,0.037,0.015999999999999997,0.042,0.013999999999999995,5.561875633915367e-05,6203.888732905298
1,40,0.037,0.015999999999999997,0.042,0.012999999999999994,5.205619026998284e-05,5888.194397364763
1,41,0.037,0.016999999999999998,0.042,0.012999999999999994,5.5892074900015985e-05,5634.56292625823
1,42,0.037,0.016999999999999998,0.042,0.013999999999999995,5.945464096918681e-05,5946.650116794868
1,43,0.037,0.016999999999999998,0.042,0.012999999999999994,5.5892074900015985e-05,5634.56292625823
1,44,0.037,0.018,0.042,0.012999999999999994,5.996043738641477e-05,5398.943082266972
1,45,0.037,0.018,0.042,0.013999999999999995,6.35230034555856e-05,5706.670421438767
1,46,0.037,0.018,0.042,0.012999999999999994,5.996043738641477e-05,5398.943082266972
1,47,0.037,0.018,0.042,0.011999999999999993,5.666176510014548e-05,5074.346213559144
1,48,0.036,0.018,0.042,0.011999999999999993,5.5643889080382384e-05,5141.92883989206
1,49,0.036,0.018,0.041,0.011999999999999993,5.519149973826546e-05,5206.691795837232
1,50,0.036,0.016999999999999998,0.041,0.011999999999999993,5.1233092994742314e-05,5442.32448277272
1,51,0.036,0.015999999999999997,0.041,0.011999999999999993,4.750088092227763e-05,5697.0744839762
1,52,0.036,0.015999999999999997,0.04,0.011999999999999993,4.7048491580160706e-05,5770.6416565622885
1,53,0.034999999999999996,0.015999999999999997,0.04,0.011999999999999993,4.624424386084172e-05,5849.555807030439
1,54,0.034999999999999996,0.015999999999999997,0.039,0.011999999999999993,4.579185451872479e-05,5927.089146514181
1,55,0.036,0.015999999999999997,0.039,0.011999999999999993,4.659610223804378e-05,5846.476994835678
1,56,0.036,0.015999999999999997,0.039,0.012999999999999994,4.965915507529383e-05,6200.73737412465
1,57,0.036,0.015999999999999997,0.039,0.011999999999999993,4.659610223804378e-05,5846.476994835678
1,58,0.036,0.015999999999999997,0.039,0.012999999999999994,4.965915507529383e-05,6200.73737412465
1,59,0.036,0.015999999999999997,0.039,0.011999999999999993,4.659610223804378e-05,5846.476994835678
1,60,0.036,0.015999999999999997,0.039,0.012999999999999994,4.965915507529383e-05,6200.73737412465
1,61,0.036,0.014999999999999996,0.039,0.012999999999999994,4.6153137673887614e-05,6489.1389638763585
1,62,0.036,0.014999999999999996,0.039,0.013999999999999995,4.946123473811767e-05,6825.1493613991115
1,63,0.034999999999999996,0.014999999999999996,0.039,0.013999999999999995,4.875437639105997e-05,6918.003950295596
1,64,0.034999999999999996,0.014999999999999996,0.038,0.013999999999999995,4.8138624230956366e-05,7012.49250846678
1,65,0.034999999999999996,0.014999999999999996,0.037,0.013999999999999995,4.752287207085276e-05,7109.723523521007
1,66,0.034999999999999996,0.014999999999999996,0.037,0.012999999999999994,4.4384421009916566e-05,6759.4627266750085
1,67,0.033999999999999996,0.014999999999999996,0.037,0.012999999999999994,4.367756266285886e-05,6855.533013748168
1,68,0.033999999999999996,0.014999999999999996,0.036,0.012999999999999994,4.3146633504402186e-05,6952.971175060562
1,69,0.033999999999999996,0.015999999999999997,0.036,0.012999999999999994,4.6457872161285825e-05,6643.752099208447
1,70,0.033999999999999996,0.015999999999999997,0.036,0.011999999999999993,4.363043877305501e-05,6264.035403448883
1,71,0.033999999999999996,0.015999999999999997,0.034999999999999996,0.011999999999999993,4.317804943093808e-05,6354.299456492022
1,72,0.032999999999999995,0.015999999999999997,0.034999999999999996,0.011999999999999993,4.237380171161909e-05,6448.68888861363
1,73,0.033999999999999996,0.015999999999999997,0.034999999999999996,0.011999999999999993,4.317804943093808e-05,6354.299456492022
1,74,0.033999999999999996,0.015999999999999997,0.034999999999999996,0.010999999999999992,4.06490673447983e-05,5945.067929088776
1,75,0.034999999999999996,0.015999999999999997,0.034999999999999996,0.010999999999999992,4.145331506411729e-05,5859.708087772056
1,76,0.034999999999999996,0.016999999999999998,0.034999999999999996,0.010999999999999992,4.50818545790135e-05,5587.259433862963
1,77,0.034999999999999996,0.016999999999999998,0.034999999999999996,0.011999999999999993,4.761083666515328e-05,5982.309756482074
1,78,0.034999999999999996,0.016999999999999998,0.036,0.011999999999999993,4.8063226007270215e-05,5898.114779982323
1,79,0.034999999999999996,0.015999999999999997,0.036,0.011999999999999993,4.4434686492373996e-05,6174.950708100085
1,80,0.034999999999999996,0.015999999999999997,0.037,0.011999999999999993,4.488707583449093e-05,6089.649837696753
1,81,0.036,0.015999999999999997,0.037,0.011999999999999993,4.569132355380991e-05,6005.435010303032
1,82,0.037,0.015999999999999997,0.037,0.011999999999999993,4.64955712731289e-05,5923.938841407966
1,83,0.037,0.014999999999999996,0.037,0.011999999999999993,4.289216449946141e-05,6211.640862107209
1,84,0.037,0.014999999999999996,0.038,0.011999999999999993,4.334455384157834e-05,6128.797221628745
1,85,0.037,0.014999999999999996,0.038,0.010999999999999992,4.059880186234086e-05,5745.166432114628
1,86,0.037,0.014999999999999996,0.039,0.010999999999999992,4.0978934573425227e-05,5669.962257217859
1,87,0.037,0.014999999999999996,0.039,0.011999999999999993,4.3796943183695275e-05,6048.4453062317125
1,88,0.037,0.014999999999999996,0.039,0.012999999999999994,4.685999602094533e-05,6403.019774322291
1,89,0.037,0.014999999999999996,0.04,0.012999999999999994,4.7390925179402e-05,6320.230211436794
1,90,0.037,0.014999999999999996,0.039,0.012999999999999994,4.685999602094533e-05,6403.019774322291
1,91,0.037,0.014999999999999996,0.039,0.011999999999999993,4.3796943183695275e-05,6048.4453062317125
1,92,0.037,0.014999999999999996,0.039,0.010999999999999992,4.0978934573425227e-05,5669.962257217859
1,93,0.037,0.014999999999999996,0.04,0.010999999999999992,4.13590672845096e-05,5597.060844954023
1,94,0.037,0.014999999999999996,0.041,0.010999999999999992,4.173919999559396e-05,5526.34713310252
1,95,0.037,0.015999999999999997,0.041,0.010999999999999992,4.534260676926145e-05,5260.558587484541
1,96,0.037,0.014999999999999996,0.041,0.010999999999999992,4.173919999559396e-05,5526.34713310252
1,97,0.037,0.015999999999999997,0.041,0.010999999999999992,4.534260676926145e-05,5260.558587484541
1,98,0.037,0.015999999999999997,0.04,0.010999999999999992,4.496247405817708e-05,5327.686522482385
1,99,0.038,0.015999999999999997,0.04,0.010999999999999992,4.5766721777496076e-05,5258.211237969619
2,0,0.021245072459611665,0.017923083718179106,0.011274273690951284,0.02233986356941818,3.911706351775154e-05,18458.02255621711
2,1,0.021245072459611665,0.017923083718179106,0.011274273690951284,0.02333986356941818,4.073500178559992e-05,18823.56075442886
2,2,0.020245072459611664,0.017923083718179106,0.011274273690951284,0.02333986356941818,3.972580620634802e-05,19476.515197845885
2,3,0.020245072459611664,0.016923083718179105,0.011274273690951284,0.02333986356941818,3.750952824795152e-05,19967.54341426361
2,4,0.020245072459611664,0.016923083718179105,0.011274273690951284,0.02233986356941818,3.589158998010315e-05,19593.368294281136
2,5,0.020245072459611664,0.017923083718179106,0.011274273690951284,0.02233986356941818,3.810786793849964e-05,19088.78692210493
2,6,0.020245072459611664,0.017923083718179106,0.012274273690951285,0.02233986356941818,3.967574102683991e-05,18572.606283059973
2,7,0.020245072459611664,0.017923083718179106,0.011274273690951284,0.02233986356941818,3.810786793849964e-05,19088.78692210493
2,8,0.020245072459611664,0.018923083718179107,0.011274273690951284,0.02233986356941818,4.045134943871716e-05,18596.547568704365
2,9,0.020245072459611664,0.018923083718179107,0.011274273690951284,0.02333986356941818,4.206928770656555e-05,18995.875694317823
2,10,0.019245072459611663,0.018923083718179107,0.011274273690951284,0.02333986356941818,4.094433647838264e-05,19662.343733134294
2,11,0.020245072459611664,0.018923083718179107,0.011274273690951284,0.02333986356941818,4.206928770656555e-05,18995.875694317823
2,12,0.020245072459611664,0.019923083718179108,0.011274273690951284,0.02333986356941818,4.4539972748604074e-05,18526.750689717523
2,13,0.020245072459611664,0.019923083718179108,0.011274273690951284,0.024339863569418183,4.622874936725656e-05,18910.97469486541
2,14,0.019245072459611663,0.019923083718179108,0.011274273690951284,0.024339863569418183,4.4981759304835473e-05,19572.331222928926
2,15,0.019245072459611663,0.019923083718179108,0.010274273690951283,0.024339863569418183,4.312058884079332e-05,20155.8064234591
2,16,0.018245072459611662,0.019923083718179108,0.010274273690951283,0.024339863569418183,4.187359877837223e-05,20911.57571734021
2,17,0.018245072459611662,0.019923083718179108,0.011274273690951284,0.024339863569418183,4.373476924241439e-05,20277.989526230187
2,18,0.018245072459611662,0.019923083718179108,0.011274273690951284,0.02333986356941818,4.204599262376191e-05,19847.566801304747
2,19,0.019245072459611663,0.019923083718179108,0.011274273690951284,0.02333986356941818,4.329298268618299e-05,19165.74145557109
2,20,0.019245072459611663,0.019923083718179108,0.011274273690951284,0.02233986356941818,4.167504441833461e-05,18733.650696109056
2,21,0.019245072459611663,0.02092308371817911,0.011274273690951284,0.02233986356941818,4.41446109826488e-05,18243.56776858685
2,22,0.019245072459611663,0.02092308371817911,0.011274273690951284,0.02133986356941818,4.2597511065604535e-05,17777.58163300901
2,23,0.019245072459611663,0.02092308371817911,0.010274273690951283,0.02133986356941818,4.1166861887154445e-05,18373.53413983914
2,24,0.019245072459611663,0.019923083718179108,0.010274273690951283,0.02133986356941818,3.8697295322840244e-05,18869.416847074666
2,25,0.019245072459611663,0.019923083718179108,0.01,0.02133986356941818,3.8304905892210324e-05,19038.82072940216
2,26,0.019245072459611663,0.019923083718179108,0.01,0.02033986356941818,3.6995498646380366e-05,18552.559373645607
2,27,0.019245072459611663,0.018923083718179107,0.01,0.02033986356941818,3.464685243858002e-05,19072.519054549295
2,28,0.019245072459611663,0.018923083718179107,0.01,0.019339863569418178,3.340027704582186e-05,18562.165371912222
2,29,0.020245072459611664,0.018923083718179107,0.01,0.019339863569418178,3.4525228274004766e-05,17943.573793401763
2,30,0.020245072459611664,0.018923083718179107,0.01,0.018339863569418177,3.3341484734318404e-05,17425.275762860358
2,31,0.020245072459611664,0.018923083718179107,0.01,0.018339863569418177,3.3341484734318404e-05,17425.275762860358
2,32,0.020245072459611664,0.019923083718179108,0.01,0.018339863569418177,3.581216977635693e-05,16916.030670285585
2,33,0.020245072459611664,0.019923083718179108,0.01,0.017339863569418176,3.469125808974236e-05,16353.262333394654
2,34,0.020245072459611664,0.019923083718179108,0.01,0.016339863569418175,3.363317825619959e-05,15752.013883861238
2,35,0.020245072459611664,0.019923083718179108,0.01,0.015339863569418175,3.2637930275728615e-05,15110.254276748827
2,36,0.020245072459611664,0.019923083718179108,0.01,0.015339863569418175,3.2637930275728615e-05,15110.254276748827
2,37,0.020245072459611664,0.019923083718179108,0.01,0.014339863569418174,3.1705514148329437e-05,14426.076012976577
2,38,0.019245072459611663,0.019923083718179108,0.01,0.014339863569418174,3.045852408590835e-05,14872.283802372496
2,39,0.019245072459611663,0.019923083718179108,0.01,0.013339863569418173,2.958893981158097e-05,14113.505924203575
2,40,0.018245072459611662,0.019923083718179108,0.01,0.013339863569418173,2.8341949749159884e-05,14559.514664796618
2,41,0.01724507245961166,0.019923083718179108,0.01,0.013339863569418173,2.7094959686738798e-05,15039.631449668175
2,42,0.01724507245961166,0.019923083718179108,0.011,0.013339863569418173,2.765401225712595e-05,14427.82602156015
2,43,0.018245072459611662,0.019923083718179108,0.011,0.013339863569418173,2.8901002319547037e-05,13977.35159335636
2,44,0.018245072459611662,0.019923083718179108,0.01,0.013339863569418173,2.8341949749159884e-05,14559.514664796618
2,45,0.018245072459611662,0.018923083718179107,0.01,0.013339863569418173,2.611534237559771e-05,15120.401023719582
2,46,0.018245072459611662,0.018923083718179107,0.011,0.013339863569418173,2.6674394945984864e-05,14524.775014358534
2,47,0.018245072459611662,0.018923083718179107,0.011,0.014339863569418174,2.7630937647744985e-05,15306.027718945616
2,48,0.018245072459611662,0.019923083718179108,0.011,0.014339863569418174,2.985754502130715e-05,14749.937061672015
2,49,0.01724507245961166,0.019923083718179108,0.011,0.014339863569418174,2.8610554958886068e-05,15232.16037611392
2,50,0.01724507245961166,0.019923083718179108,0.011,0.013339863569418173,2.765401225712595e-05,14427.82602156015
2,51,0.01724507245961166,0.019923083718179108,0.011,0.014339863569418174,2.8610554958886068e-05,15232.16037611392
2,52,0.01624507245961166,0.019923083718179108,0.011,0.014339863569418174,2.7363564896464982e-05,15752.247756207293
2,53,0.01624507245961166,0.02092308371817911,0.011,0.014339863569418174,2.9448165402143093e-05,15184.057345158708
2,54,0.01624507245961166,0.02092308371817911,0.01,0.014339863569418174,2.8802154404323196e-05,15836.436169569368
2,55,0.01724507245961166,0.02092308371817911,0.01,0.014339863569418174,3.0177466486289646e-05,15305.949687830514
2,56,0.018245072459611662,0.02092308371817911,0.01,0.014339863569418174,3.155277856825609e-05,14814.87866860988
2,57,0.018245072459611662,0.02092308371817911,0.01,0.013339863569418173,3.0683194293928715e-05,14032.486354257659
2,58,0.018245072459611662,0.02092308371817911,0.01,0.014339863569418174,3.155277856825609e-05,14814.87866860988
2,59,0.018245072459611662,0.02092308371817911,0.01,0.013339863569418173,3.0683194293928715e-05,14032.486354257659
2,60,0.018245072459611662,0.02092308371817911,0.01,0.012339863569418172,2.9876441872673122e-05,13207.539412074335
2,61,0.018245072459611662,0.019923083718179108,0.01,0.012339863569418172,2.7535197327904294e-05,13722.009974323342
2,62,0.019245072459611663,0.019923083718179108,0.01,0.012339863569418172,2.878218739032538e-05,13308.808201824517
2,63,0.019245072459611663,0.02092308371817911,0.01,0.012339863569418172,3.125175395463957e-05,12813.805663828309
2,64,0.019245072459611663,0.02192308371817911,0.01,0.012339863569418172,3.38422408754676e-05,12349.740258768621
2,65,0.019245072459611663,0.02192308371817911,0.01,0.011339863569418171,3.309832030728381e-05,11529.329837528563
2,66,0.018245072459611662,0.02192308371817911,0.01,0.011339863569418171,3.158840302046482e-05,11874.965299842303
2,67,0.018245072459611662,0.02192308371817911,0.01,0.011339863569418171,3.158840302046482e-05,11874.965299842303
2,68,0.019245072459611663,0.02192308371817911,0.01,0.011339863569418171,3.309832030728381e-05,11529.329837528563
2,69,0.019245072459611663,0.02192308371817911,0.01,0.012339863569418172,3.38422408754676e-05,12349.740258768621
2,70,0.019245072459611663,0.02192308371817911,0.01,0.011339863569418171,3.309832030728381e-05,11529.329837528563
2,71,0.019245072459611663,0.02192308371817911,0.01,0.012339863569418172,3.38422408754676e-05,12349.740258768621
2,72,0.019245072459611663,0.02292308371817911,0.01,0.012339863569418172,3.6553648152809467e-05,11914.299992272337
2,73,0.018245072459611662,0.02292308371817911,0.01,0.012339863569418172,3.4902842475830755e-05,12273.98158924029
2,74,0.018245072459611662,0.02392308371817911,0.01,0.012339863569418172,3.758799853421956e-05,11850.040152802294
2,75,0.018245072459611662,0.024923083718179112,0.01,0.012339863569418172,4.038779176381503e-05,11451.71511321026
2,76,0.018245072459611662,0.024923083718179112,0.01,0.011339863569418171,3.964387119563124e-05,10654.385667214941
2,77,0.018245072459611662,0.024923083718179112,0.01,0.012339863569418172,4.038779176381503e-05,11451.71511321026
2,78,0.018245072459611662,0.025923083718179113,0.01,0.012339863569418172,4.3302222164617154e-05,11077.017104790091
2,79,0.018245072459611662,0.026923083718179114,0.01,0.012339863569418172,4.6331289736625934e-05,10724.12148500085
2,80,0.01724507245961166,0.026923083718179114,0.01,0.012339863569418172,4.405409864593655e-05,11055.045113812534
2,81,0.01724507245961166,0.026923083718179114,0.011,0.012339863569418172,4.453247597419814e-05,10573.256757297864
2,82,0.01724507245961166,0.026923083718179114,0.011,0.013339863569418173,4.541990363757929e-05,11308.873864204937
2,83,0.01724507245961166,0.026923083718179114,0.011,0.012339863569418172,4.453247597419814e-05,10573.256757297864
2,84,0.018245072459611662,0.026923083718179114,0.011,0.012339863569418172,4.6809667064887525e-05,10260.67626908447
2,85,0.018245072459611662,0.026923083718179114,0.011,0.013339863569418173,4.7697094728268674e-05,10971.571600333316
