Experiment,l_c,r_c,l_n,r_n,V,w
109,0.043000000000000003,0.014999999999999996,0.045000000000000005,0.001,3.053628059289278e-05,518.2749040189589
110,0.013291514242283118,0.022040702703648586,0.04474955725310231,0.001,2.0425593981773288e-05,636.1871387532206
111,0.02307605071499408,0.038,0.014160130903379833,0.001,0.00010472806158495119,497.84477162105
112,0.015861348386489525,0.002684671555458004,0.044295439253145226,0.001,4.983052734515217e-07,4805.63966680618
113,0.043000000000000003,0.016999999999999998,0.038,0.001,3.915995242699677e-05,497.64194191826533
114,0.04700000000000001,0.019,0.05900000000000002,0.001,5.3488756520019827e-05,341.7931761692806
115,0.04,0.022000000000000002,0.08,0.001,6.107256118578559e-05,274.7857794568642
116,0.04,0.019,0.08,0.002,4.636990756698535e-05,636.3460155843173
117,0.028232325638572246,0.02150050053120192,0.05265313960685446,0.001,4.116634098326127e-05,412.53223496998436
118,0.05072785142735499,0.014047780643062821,0.0370546638821604,0.001,3.156576799238739e-05,561.4867773051113
119,0.06199132459400125,0.01436998354917315,0.0586297169186516,0.001,4.039967755122667e-05,394.7401446419982
120,0.040133730736985555,0.037021894624281654,0.07964951703706062,0.003,0.00017506514704318353,490.12651565255044
121,0.030429878215137096,0.015896585374008898,0.061122906359933483,0.001,2.4349845473189404e-05,498.81094171914407
122,0.042,0.02,0.046000000000000006,0.001,5.292326984237366e-05,389.0078514612686
123,0.059536714363961574,0.012366114495351688,0.08,0.001,2.885364752079072e-05,400.70174621809696
124,0.02155001122039039,0.04,0.08,0.001,0.00010857349850789689,205.90324376729995
125,0.036,0.018,0.07500000000000002,0.001,3.6879156160490575e-05,365.62639163777607
126,0.026930466043359354,0.0017164215260623387,0.079,0.001,4.974395385536415e-07,4319.490179050027
127,0.07878392136508137,0.03284246000448066,0.058121625562595945,0.001,0.00026715035938448334,153.87517896793085
128,0.042,0.016999999999999998,0.08,0.001,3.8383979041560085e-05,347.0350687516363
129,0.042,0.019,0.045000000000000005,0.001,4.777419948313998e-05,414.0067486861624
130,0.05941911345133234,0.005,0.02820692441922975,0.001,4.755380924073919e-06,1670.6326623365733
131,0.041,0.018,0.041,0.001,4.1861722109083986e-05,463.3781611497839
132,0.03751629410636192,0.02860993146368486,0.06652658359405988,0.001,9.668147862489326e-05,239.25858482998237
133,0.039,0.018,0.08,0.001,3.99484921830478e-05,340.1277933420116
134,0.07183359024423269,0.0073627965325418114,0.079,0.001,1.2482032796114936e-05,616.5549549850106
135,0.039,0.022000000000000002,0.04800000000000001,0.001,5.945149937653326e-05,359.26616705342406
136,0.041,0.02,0.05900000000000002,0.001,5.170747348543441e-05,347.65140890871675
137,0.023911800136550657,0.025057822789184118,0.08,0.001,4.7419474034334804e-05,312.0307971094777
138,0.06750690208317059,0.016461033198494766,0.08,0.001,5.7717494702716864e-05,282.69345263531415
139,0.016142220970191256,0.018036779603267744,0.025219234405031758,0.001,1.657722318843967e-05,939.6915723555474
140,0.043000000000000003,0.022000000000000002,0.043000000000000003,0.001,6.551791479061516e-05,361.4937451675903
141,0.05631225638228726,0.03111850971714792,0.0461787528247184,0.001,0.00017145809935310708,215.50163471586987
142,0.016385861843043883,0.027415639008636694,0.0715366922760825,0.002,3.95904869254805e-05,728.6592362907616
143,0.06919704337614535,0.007902969761870542,0.06397089308820765,0.001,1.377841547167903e-05,650.3791755640298
144,0.046634804059831586,0.008338472103615279,0.04087976694476215,0.001,1.0315115216569147e-05,939.2823457569889
145,0.0317443672739478,0.024979443746846044,0.012179222504475853,0.001,6.22657221166815e-05,696.251334453646
146,0.04,0.023000000000000003,0.044000000000000004,0.001,6.6614330626718e-05,354.411457718852
147,0.041,0.023000000000000003,0.06200000000000002,0.001,6.833278180823162e-05,294.9010470251288
148,0.0367724612560899,0.0226606113116762,0.08,0.001,5.957333156071499e-05,278.2364086442439
149,0.05375974757385779,0.015466244345794591,0.031412187679030715,0.001,4.049826222538299e-05,538.0583236641259
