Experiment,Iteration,l_c,r_c,l_n,r_n,V,w
0,0,0.04,0.02,0.04,0.02,0.0001005309649148734,8549.327073213513
0,1,0.04,0.02,0.04,0.021,0.00010568317686676066,8976.793426874188
0,2,0.04,0.02,0.04,0.022000000000000002,0.0001110867162309351,9404.259780534865
0,3,0.04,0.021,0.04,0.022000000000000002,0.00011623892818282236,8956.43788622368
0,4,0.04,0.021,0.04,0.021,0.00011083538881864791,8549.327073213513
0,5,0.04,0.021,0.039,0.021,0.00010944994645841482,8658.24008911751
0,6,0.04,0.021,0.039,0.022000000000000002,0.00011471839733848489,9070.537236218343
0,7,0.04,0.022000000000000002,0.039,0.022000000000000002,0.00012012193670265935,8658.24008911751
0,8,0.04,0.022000000000000002,0.039,0.023000000000000003,0.00012563543180970946,9051.796456804668
0,9,0.04,0.021,0.039,0.023000000000000003,0.00012023189244553499,9482.834383319178
0,10,0.04,0.022000000000000002,0.039,0.023000000000000003,0.00012563543180970946,9051.796456804668
0,11,0.04,0.022000000000000002,0.04,0.023000000000000003,0.00012729733432345844,8937.932849268673
0,12,0.04,0.022000000000000002,0.041,0.023000000000000003,0.00012895923683720745,8828.260808089262
0,13,0.04,0.022000000000000002,0.041,0.024000000000000004,0.000135013085880675,9212.098234527926
0,14,0.041,0.022000000000000002,0.041,0.024000000000000004,0.00013653361672501246,9099.062073486666
0,15,0.041,0.022000000000000002,0.042,0.024000000000000004,0.0001383431740934802,8990.087339084857
0,16,0.04,0.022000000000000002,0.042,0.024000000000000004,0.00013682264324914274,9101.76972481084
0,17,0.04,0.022000000000000002,0.042,0.023000000000000003,0.00013062113935095646,8722.52931961039
0,18,0.041,0.022000000000000002,0.042,0.023000000000000003,0.00013214167019529394,8615.500366622988
0,19,0.041,0.023000000000000003,0.042,0.023000000000000003,0.0001379379086411671,8240.91339416112
0,20,0.041,0.022000000000000002,0.042,0.023000000000000003,0.00013214167019529394,8615.500366622988
0,21,0.04,0.022000000000000002,0.042,0.023000000000000003,0.00013062113935095646,8722.52931961039
0,22,0.04,0.022000000000000002,0.042,0.022000000000000002,0.00012468352923567175,8343.288914409935
0,23,0.04,0.023000000000000003,0.042,0.022000000000000002,0.00013033839601213338,7980.537222479069
0,24,0.041,0.023000000000000003,0.042,0.022000000000000002,0.00013200029852588238,7882.612811806287
0,25,0.041,0.023000000000000003,0.042,0.023000000000000003,0.0001379379086411671,8240.91339416112
0,26,0.041,0.023000000000000003,0.041,0.023000000000000003,0.0001362760061274181,8340.806900696109
0,27,0.041,0.023000000000000003,0.041,0.024000000000000004,0.00014232985517088562,8703.450678987245
0,28,0.041,0.024000000000000004,0.041,0.024000000000000004,0.00014838370421435318,8340.806900696109
0,29,0.041,0.025000000000000005,0.041,0.024000000000000004,0.00015469516385541507,8007.174624668266
0,30,0.041,0.025000000000000005,0.042,0.024000000000000004,0.0001565047212238828,7911.2768583946745
0,31,0.041,0.026000000000000006,0.042,0.024000000000000004,0.00016307379146253905,7606.996979225647
0,32,0.04,0.026000000000000006,0.042,0.024000000000000004,0.00016095007482871235,7701.497459455327
0,33,0.041,0.026000000000000006,0.042,0.024000000000000004,0.00016307379146253905,7606.996979225647
0,34,0.041,0.027000000000000007,0.042,0.024000000000000004,0.0001699004722987897,7325.256350365438
0,35,0.041,0.028000000000000008,0.042,0.024000000000000004,0.00017698476373263465,7063.640052138102
0,36,0.041,0.028000000000000008,0.042,0.025000000000000005,0.00018345016141372246,7357.958387643855
0,37,0.04,0.028000000000000008,0.042,0.025000000000000005,0.00018098715277330808,7449.365102151728
0,38,0.04,0.028000000000000008,0.041,0.025000000000000005,0.00017902365736481443,7539.663733616605
0,39,0.039,0.028000000000000008,0.041,0.025000000000000005,0.00017656064872440005,7635.714277606556
0,40,0.04,0.028000000000000008,0.041,0.025000000000000005,0.00017902365736481443,7539.663733616605
0,41,0.04,0.028000000000000008,0.04,0.025000000000000005,0.00017706016195632082,7633.327743940636
0,42,0.04,0.028000000000000008,0.041,0.025000000000000005,0.00017902365736481443,7539.663733616605
0,43,0.04,0.028000000000000008,0.041,0.026000000000000006,0.00018559272760347071,7841.25028296127
0,44,0.039,0.028000000000000008,0.041,0.026000000000000006,0.00018312971896305633,7941.142848710818
0,45,0.039,0.028000000000000008,0.041,0.025000000000000005,0.00017656064872440005,7635.714277606556
0,46,0.039,0.028000000000000008,0.04,0.025000000000000005,0.00017459715331590643,7730.571508140632
0,47,0.038,0.028000000000000008,0.04,0.025000000000000005,0.00017213414467549202,7831.6290196541
0,48,0.038,0.02900000000000001,0.04,0.025000000000000005,0.00017893883436316752,7561.572846562579
0,49,0.038,0.028000000000000008,0.04,0.025000000000000005,0.00017213414467549202,7831.6290196541
0,50,0.037,0.028000000000000008,0.04,0.025000000000000005,0.00016967113603507763,7936.756260719427
0,51,0.037,0.027000000000000007,0.04,0.025000000000000005,0.0001632779949850224,8230.710196301628
0,52,0.037,0.027000000000000007,0.039,0.025000000000000005,0.00016131449957652877,8335.564234851592
