Experiment,l_c,r_c,l_n,r_n,V,w
50,0.04,0.021,0.043000000000000003,0.002,5.59580483457414e-05,785.305069608456
51,0.038,0.021,0.057000000000000016,0.001,5.2825880470112377e-05,349.8995651384298
52,0.036,0.014999999999999996,0.06800000000000002,0.001,2.5660528794521417e-05,460.7814189648629
53,0.039,0.021,0.04,0.001,5.415791575523445e-05,412.29714710083374
54,0.03623497230897629,0.013261611729297348,0.01683568242958519,0.001,2.007318360087353e-05,1044.0379509059335
55,0.042,0.016999999999999998,0.039,0.001,3.8255173742762906e-05,497.03394909268775
56,0.039,0.02,0.05200000000000001,0.001,4.9172208213987436e-05,379.68894516230586
57,0.041,0.021,0.057000000000000016,0.001,5.698220755081167e-05,336.85521301658366
58,0.042,0.016999999999999998,0.05900000000000002,0.002,3.88740674955201e-05,808.2065147849039
59,0.034999999999999996,0.015999999999999997,0.056000000000000015,0.001,2.8324599364765564e-05,482.7740359481395
60,0.041,0.02,0.06000000000000002,0.001,5.1710615078088e-05,344.74214095119294
61,0.04,0.022000000000000002,0.07200000000000002,0.001,6.104742844455686e-05,289.6496439027989
62,0.06817132426412928,0.024728249970920657,0.08,0.001,0.00013121123732456134,187.26330443146912
63,0.039,0.02,0.05100000000000001,0.001,4.916906662133385e-05,383.3933152751233
64,0.03923340176110974,0.008161433344416373,0.08,0.001,8.461243425483452e-06,747.9154578780871
65,0.04,0.019,0.05400000000000001,0.001,4.553424392113046e-05,387.2678523489606
66,0.042,0.021,0.06900000000000002,0.001,5.840534902288785e-05,302.4986482592062
67,0.079,0.03834786596504542,0.07484605068488975,0.003,0.00036708806929882997,347.91566808096223
68,0.04,0.015999999999999997,0.08,0.014999999999999996,8.871857653737572e-05,5667.456701297826
69,0.043000000000000003,0.019,0.041,0.001,4.889574806047154e-05,428.6592171756842
70,0.015250833872987639,0.011456596822437676,0.07759100822711722,0.001,6.532370219357162e-06,867.7283786226757
71,0.039,0.02,0.041,0.001,4.913765069479795e-05,427.59999954596714
72,0.011672240958977956,0.003783888364678898,0.014153189997056063,0.001,5.694894808088889e-07,7031.521644727698
73,0.038,0.022000000000000002,0.042,0.001,5.791211897627426e-05,389.0924459716655
74,0.04,0.019,0.06700000000000002,0.001,4.557508462562713e-05,347.67296846319636
75,0.037,0.021,0.07700000000000003,0.001,5.150326996295107e-05,305.0888980294678
76,0.018888761131192436,0.014538831149249028,0.04103824382099805,0.001,1.2672240558916989e-05,844.8241302100639
77,0.04,0.022000000000000002,0.043000000000000003,0.001,6.095632225760277e-05,374.80469231312674
78,0.014502781966286803,0.015854422350272526,0.015738431696660678,0.001,1.1501989539351572e-05,1427.6939349508575
79,0.042,0.018,0.044000000000000004,0.001,4.2889022906807855e-05,441.9452139531858
80,0.042,0.021,0.042,0.001,5.832052602124093e-05,387.72458381920694
81,0.043000000000000003,0.016999999999999998,0.06600000000000002,0.001,3.924791702129728e-05,377.60419171271644
82,0.030738628216364104,0.010682729959035998,0.06701397905942955,0.001,1.123096862197352e-05,705.3176135402372
83,0.038,0.022000000000000002,0.04,0.001,5.790583579096708e-05,398.7011137278451
84,0.039,0.018,0.05000000000000001,0.001,3.985424440344011e-05,430.2314089951241
85,0.039,0.022000000000000002,0.06200000000000002,0.002,6.007981790725122e-05,632.2241630779706
86,0.041,0.021,0.06200000000000002,0.001,5.699791551407962e-05,322.986861027522
87,0.024902822507133868,0.014297414129982762,0.079,0.001,1.6240578301743824e-05,539.2579973206217
88,0.026286716977774724,0.008969154027787304,0.07103056809693499,0.001,6.866530513652375e-06,882.367742198196
89,0.039,0.02,0.043000000000000003,0.001,4.914393388010513e-05,417.5374135605028
90,0.042,0.018,0.045000000000000005,0.001,4.2892164499461445e-05,437.0071236131715
91,0.04,0.018,0.07100000000000002,0.001,4.093809386892859e-05,356.50058634740464
92,0.04,0.022000000000000002,0.07100000000000002,0.001,6.104428685190328e-05,291.68229792060373
93,0.039,0.019,0.04900000000000001,0.001,4.43844210099166e-05,411.7257024088808
94,0.04,0.02,0.07000000000000002,0.001,5.048539394318799e-05,323.1341901810664
95,0.043000000000000003,0.02,0.07100000000000002,0.001,5.4258446720149324e-05,309.45572795804236
96,0.037,0.019,0.04800000000000001,0.001,4.211304952137118e-05,427.0874815707324
97,0.041,0.024000000000000004,0.06000000000000002,0.001,7.438034766639196e-05,287.2851174593274
98,0.021095982242523202,0.016038222398553226,0.08,0.001,1.7298881884037438e-05,519.0280426601347
99,0.039,0.024000000000000004,0.05000000000000001,0.001,7.072981700292065e-05,322.673556746343
100,0.041,0.018,0.07000000000000002,0.001,4.195282829603809e-05,354.63244814581833
101,0.043000000000000003,0.016999999999999998,0.07400000000000002,0.001,3.9273049762526e-05,356.6095049879758
102,0.039,0.02,0.041,0.001,4.913765069479795e-05,427.59999954596714
103,0.028048353146626202,0.028693036266634865,0.08,0.001,7.279678995024524e-05,251.6035354875482
104,0.04,0.021,0.044000000000000004,0.001,5.5555924486081905e-05,388.1649298825522
105,0.039,0.021,0.07200000000000002,0.001,5.4258446720149324e-05,307.30814928223145
106,0.04,0.023000000000000003,0.079,0.001,6.672428636959364e-05,264.49687562332787
107,0.04,0.021,0.045000000000000005,0.001,5.5559066078735495e-05,383.82775543181043
108,0.039,0.02,0.046000000000000006,0.001,4.91533586580659e-05,403.6925257000559
109,0.017807283995954337,0.001,0.08,0.001,3.072706448692607e-07,9060.41494175165
110,0.039,0.015999999999999997,0.045000000000000005,0.001,3.150703272285202e-05,510.1916900130174
111,0.036,0.018,0.045000000000000005,0.001,3.678490838088288e-05,472.0216419156725
112,0.038627115653940794,0.010251473184337535,0.0337467004887494,0.001,1.2859087480605232e-05,923.9401611785912
113,0.04,0.018,0.05800000000000002,0.001,4.089725316443192e-05,394.4349829008813
114,0.04,0.022000000000000002,0.07700000000000003,0.001,6.106313640782482e-05,280.08760149437927
115,0.041,0.016999999999999998,0.08,0.002,3.8230041001534184e-05,702.483416044162
116,0.07131980478495821,0.0036224932209432473,0.07189276995528673,0.001,3.1660463432674938e-06,1318.3680236487978
117,0.049890466548976393,0.028205029787020663,0.038470947950404524,0.001,0.0001248076842091449,276.75159619447027
118,0.041,0.021,0.06300000000000001,0.001,5.700105710673321e-05,320.41321952638356
119,0.043000000000000003,0.021,0.08,0.001,5.982534890231044e-05,277.6472700101565
120,0.042,0.022000000000000002,0.08,0.001,6.411362287446052e-05,268.16346221717333
121,0.041,0.02,0.07300000000000002,0.001,5.1751455782584674e-05,312.54213140334696
122,0.037,0.023000000000000003,0.056000000000000015,0.001,6.166632219731406e-05,326.63988352995824
123,0.038,0.015999999999999997,0.08,0.001,3.081274074640867e-05,387.6458591274339
124,0.043000000000000003,0.02,0.07000000000000002,0.002,5.491503958474959e-05,623.3165752506725
125,0.041,0.018,0.08,0.002,4.2738226459435544e-05,663.456559597264
126,0.04855532928884799,0.03701089621640852,0.07917901515510475,0.001,0.00020920048229917826,149.01803155384596
127,0.01730258678330905,0.03514779807133281,0.08,0.001,6.740304944985571e-05,261.5130039368532
128,0.04,0.023000000000000003,0.05900000000000002,0.001,6.666145451652185e-05,306.06106568997393
129,0.037,0.02,0.07000000000000002,0.001,4.6715482758880224e-05,335.9789325183763
130,0.06236569181451773,0.012882151575999916,0.05431133874071181,0.001,3.268477573762443e-05,456.1265923959157
131,0.041,0.018,0.046000000000000006,0.001,4.187743007235194e-05,437.4703003447841
132,0.039,0.019,0.05100000000000001,0.001,4.439070419522378e-05,403.57191081591935
133,0.036,0.021,0.05300000000000001,0.001,5.004242937903182e-05,372.806472431239
134,0.038,0.016999999999999998,0.06800000000000002,0.001,3.471459882216721e-05,395.72797031539056
135,0.041,0.022000000000000002,0.07800000000000003,0.001,6.258680884481589e-05,274.8716902857436
136,0.042,0.019,0.08,0.001,4.7884155226015626e-05,310.50506151462184
137,0.038,0.021,0.08,0.001,5.289813710114494e-05,295.3492260018543
138,0.042,0.02,0.08,0.002,5.378406622945727e-05,589.9596168777815
139,0.038,0.013999999999999995,0.04900000000000001,0.001,2.3552520123962662e-05,566.075096950367
140,0.043000000000000003,0.021,0.057000000000000016,0.001,5.975309227127788e-05,328.9280976067837
141,0.043000000000000003,0.019,0.08,0.001,4.901827017396154e-05,306.8732984322782
142,0.042,0.024000000000000004,0.07600000000000003,0.001,7.624017051731713e-05,252.2024148004395
143,0.038,0.019,0.07700000000000003,0.001,4.3338270656271196e-05,332.7370498976371
144,0.041,0.016999999999999998,0.08,0.001,3.747605876467263e-05,351.241708022081
145,0.034999999999999996,0.019,0.06200000000000002,0.001,3.98888019226296e-05,386.37449971195446
146,0.039,0.012999999999999994,0.06500000000000002,0.001,2.0910440702293646e-05,522.4678718080653
147,0.010633251702689209,0.039,0.07149175372749854,0.001,5.1034128371803645e-05,318.0286854508836
148,0.044000000000000004,0.021,0.07800000000000003,0.001,6.120450807723636e-05,277.9706798693691
149,0.042,0.02,0.056000000000000015,0.001,5.295468576890956e-05,352.56830622214113
