Experiment,l_c,r_c,l_n,r_n,V,w
59,0.07515663767862707,0.023284279143871163,0.07521537727085836,0.001,0.00012824597541402522,195.34042848155477
60,0.07508586616485428,0.015447612216576881,0.079,0.001,5.6538125750903275e-05,287.4338564041718
61,0.07659839990288111,0.00811633168471278,0.023916748571826414,0.001,1.5927322108837353e-05,984.3991252228822
62,0.07577013250966469,0.013982804854779332,0.07328904917989609,0.001,4.6771330311647564e-05,328.1928081379488
63,0.04,0.021,0.04,0.001,5.5543358115467544e-05,407.1108130101673
64,0.033999999999999996,0.019,0.06000000000000002,0.001,3.8748403789376504e-05,398.49533249414856
65,0.012666352213020711,0.008875618124183405,0.079,0.001,3.38290506068972e-06,1218.0187939995471
66,0.04619720214536917,0.020472430344750513,0.04825614966698727,0.001,6.09797151430296e-05,353.78413288345286
67,0.041,0.019,0.04,0.001,4.662437657192612e-05,444.4433358763473
68,0.041,0.023000000000000003,0.043000000000000003,0.001,6.827309154781341e-05,354.1097881016521
69,0.039,0.021,0.041,0.001,5.4161057347888034e-05,407.238094805683
70,0.0672112051822447,0.035525729431490446,0.050540683421224364,0.002,0.00026712305518093423,330.3220148034917
71,0.043000000000000003,0.022000000000000002,0.06700000000000002,0.001,6.559331301430132e-05,289.59937059791577
72,0.04,0.024000000000000004,0.07300000000000002,0.001,7.261163100242093e-05,263.68732601808887
73,0.042,0.018,0.06700000000000002,0.002,4.3592739661211964e-05,716.287492269318
74,0.041,0.026000000000000006,0.07900000000000003,0.001,8.732056780652834e-05,231.10700085821708
75,0.01419229351410645,0.024736162297882884,0.06920912110436736,0.001,2.7498854959278802e-05,441.1148136904808
76,0.039,0.02,0.042,0.001,4.914079228745155e-05,422.4788567287846
77,0.05285185005243797,0.011486867656833388,0.06795221305547022,0.001,2.21220113617169e-05,496.7734836510616
78,0.036250689560760364,0.033721273760013645,0.010758584940207143,0.001,0.0001295350867530148,513.5139429659456
79,0.05933222336758968,0.03393834887853888,0.04005595585418218,0.001,0.00021482083208495655,206.69137406242578
80,0.03754451373165449,0.018833255222037416,0.06607635715291241,0.001,4.204329464799403e-05,364.56103107673687
81,0.030207304637339158,0.01825915304453012,0.07486293148050938,0.001,3.187421486015039e-05,393.8418769452147
82,0.034999999999999996,0.015999999999999997,0.037,0.001,2.8264909104347353e-05,593.9324537989036
83,0.05392711731618476,0.030720320591215693,0.024261221913230498,0.001,0.00015996152968189944,307.75579690564626
84,0.05148805697498291,0.025840405519756533,0.016377656728247873,0.001,0.00010805922838758282,455.7361353289378
85,0.041,0.022000000000000002,0.04700000000000001,0.001,6.24894194725546e-05,354.10200469915856
86,0.06250252311863504,0.0217884646694809,0.08,0.001,9.346952027089978e-05,221.95836997729018
87,0.039,0.021,0.07800000000000003,0.001,5.427729627607087e-05,295.252119562931
88,0.05004474321395669,0.03617850509766491,0.08,0.0028820140793507096,0.0002078705642725982,430.5396742426238
89,0.037,0.022000000000000002,0.039,0.001,5.6382163353976027e-05,409.2004260745327
90,0.037,0.023000000000000003,0.04,0.001,6.161605671485662e-05,386.48552226111985
91,0.01858172652234486,0.007574605624137047,0.04638697764939786,0.001,3.4950439438571942e-06,1537.7680279186573
92,0.079,0.020202614235327352,0.06244235496303034,0.001,0.00010149212415502666,241.00783972164444
93,0.07764630310188578,0.024883731298040182,0.03291555631673423,0.001,0.00015114677549844148,271.84129428162464
94,0.07238704616763053,0.01302442959136162,0.07876316012397994,0.001,3.8824415246612194e-05,347.7292448850181
95,0.057010823489572225,0.001,0.054925625244245456,0.001,3.516587250110921e-07,6111.189654569495
96,0.041,0.015999999999999997,0.046000000000000006,0.001,3.311866975414358e-05,492.15408788788227
97,0.04871036716557532,0.015698647017468984,0.03575310377882911,0.001,3.78257249426899e-05,521.9899274806875
98,0.042,0.019,0.041,0.001,4.776163311252563e-05,433.7322839032168
99,0.030074833285218684,0.025535362586627853,0.08,0.001,6.185933433454825e-05,273.0255476271542
100,0.041,0.023000000000000003,0.05300000000000001,0.001,6.830450747434932e-05,318.95853244595406
101,0.039,0.018,0.044000000000000004,0.001,3.983539484751857e-05,458.62822298222045
102,0.037,0.025000000000000005,0.05900000000000002,0.001,7.283468408082579e-05,292.76897152872357
103,0.04,0.021,0.06800000000000002,0.001,5.563132270976806e-05,312.2397401599868
104,0.04,0.021,0.04,0.001,5.5543358115467544e-05,407.1108130101673
105,0.038,0.022000000000000002,0.06800000000000002,0.001,5.799380038526759e-05,305.78979524371084
106,0.04733266587377939,0.03220827499524551,0.08,0.001,0.00015450864298251918,172.54365035043952
107,0.039,0.019,0.045000000000000005,0.001,4.437185463930224e-05,429.635107379383
108,0.046000000000000006,0.016999999999999998,0.06000000000000002,0.001,4.195282829603809e-05,382.90272861829266
109,0.06726704300279364,0.01732286107705297,0.03510675121534627,0.001,6.352521194891252e-05,406.23357223542575
110,0.07288879235776233,0.005752929039583658,0.033843411079770055,0.001,7.684916563181927e-06,1196.8382610796546
111,0.042,0.021,0.041,0.001,5.8317384428587336e-05,392.42444734100565
112,0.06689489979491242,0.031373567162600674,0.025397204282515032,0.001,0.00020693700655276912,264.44695040645877
113,0.041,0.02,0.06300000000000001,0.002,5.2313800867577244e-05,672.8677610054054
114,0.02975547622647,0.016150385325654385,0.05360985635747122,0.001,2.4551162986980848e-05,530.1554870628717
115,0.038,0.018,0.038,0.001,3.879866927183394e-05,499.9606475563458
116,0.07797151562749999,0.02569313659066225,0.06076062376553066,0.001,0.00016189463839572075,193.37293900683406
117,0.012413685724542257,0.027863526838324132,0.02113201206056759,0.001,3.0344081936239128e-05,757.7658671256982
118,0.03193048329460711,0.0034224448510116823,0.05185269972252844,0.002,1.8265743109725992e-06,4911.306388275853
119,0.038,0.02,0.05100000000000001,0.002,4.8393093235897175e-05,776.8104106373469
120,0.04,0.022000000000000002,0.07800000000000003,0.002,6.180141068141842e-05,556.5727527414733
121,0.06951852798453277,0.030342191536942717,0.07646998980043039,0.001,0.00020130887336144724,154.5785318466959
122,0.03757030800481205,0.02058448253715673,0.079,0.001,5.026022193018563e-05,304.9411587684929
123,0.06278409172429743,0.0010463018379781785,0.05359682467478081,0.001,3.843096294192619e-07,5634.3081687285485
124,0.024726197725778117,0.039,0.07068746734478726,0.001,0.00011837280538153781,209.73815187474372
125,0.039,0.021,0.04,0.001,5.415791575523445e-05,412.29714710083374
126,0.05397080078203023,0.034999999999999996,0.08,0.001,0.0002079553096876381,148.69605782750355
127,0.04,0.015999999999999997,0.08,0.00499999999999999,3.845309407993903e-05,1889.1522337659385
128,0.04,0.021,0.05000000000000001,0.001,5.5574774042003446e-05,364.13098090637584
129,0.057565738450961065,0.024390070034351813,0.030589751210816116,0.001,0.00010767820799794205,334.1249169041962
130,0.039,0.018,0.06100000000000002,0.001,3.98888019226296e-05,389.5132158429748
131,0.013565300927232939,0.014751459982149193,0.08,0.001,9.524947838136177e-06,703.7156483812781
132,0.034999999999999996,0.016999999999999998,0.045000000000000005,0.001,3.191858136047228e-05,506.8771610683396
133,0.01885276569725885,0.026454381965877714,0.04790521189006884,0.001,4.160008327254494e-05,430.14550206330875
134,0.07486622451842596,0.01127068524543922,0.0478788266028716,0.001,3.0027378683330176e-05,506.7886580536872
135,0.041,0.02,0.06300000000000001,0.001,5.1720039856048765e-05,336.4338805027027
136,0.04,0.021,0.08,0.001,5.566902182161113e-05,287.8708165738578
137,0.0726965761234661,0.015558328050335725,0.079,0.001,5.553094089273189e-05,290.04038644683015
138,0.044000000000000004,0.021,0.06000000000000002,0.001,6.114795940947174e-05,316.93533808515434
139,0.04,0.02,0.07200000000000002,0.001,5.0491677128495156e-05,318.61460829307885
140,0.042,0.023000000000000003,0.06500000000000002,0.001,7.000410909994139e-05,284.56583934527504
141,0.046000000000000006,0.019,0.06900000000000002,0.001,5.2386057498609806e-05,319.47351599595765
142,0.038,0.022000000000000002,0.08,0.001,5.8031499497110666e-05,281.92426118358816
143,0.039,0.019,0.08,0.001,4.4481810382177877e-05,322.2263305345372
144,0.04,0.018,0.07900000000000003,0.001,4.096322661015731e-05,337.96822996314114
145,0.036,0.02,0.08,0.001,4.54902616239802e-05,318.61460829307896
146,0.041,0.018,0.056000000000000015,0.001,4.190884599888784e-05,396.49113054060956
147,0.041,0.022000000000000002,0.07500000000000002,0.001,6.25773840668551e-05,280.3152225002477
148,0.06932447101393265,0.024028925013896387,0.08,0.001,0.00012600049570382757,191.10379249804424
149,0.03108508098858216,0.03415488420558721,0.06010232891355219,0.001,0.00011411079335267417,231.6420790979448
