Experiment,l_c,r_c,l_n,r_n,V,w
35,0.045000000000000005,0.021,0.07000000000000002,0.001,6.256481769624075e-05,290.1465106161975
36,0.042,0.02,0.038,0.001,5.289813710114494e-05,428.00169056883203
37,0.039,0.023000000000000003,0.038,0.001,6.493357855704745e-05,386.2246477647999
38,0.041,0.018,0.06200000000000002,0.001,4.1927695554809374e-05,376.81800453210906
39,0.04,0.021,0.08,0.001,5.566902182161113e-05,287.8708165738578
40,0.038,0.016999999999999998,0.04,0.001,3.4626634227866694e-05,515.9661471772115
41,0.04,0.021,0.042,0.001,5.5549641300774725e-05,397.2994721147589
42,0.042,0.021,0.043000000000000003,0.001,5.8323667613894516e-05,383.18963735887246
43,0.04,0.021,0.038,0.001,5.553707493016036e-05,417.68688104821877
44,0.04,0.019,0.04700000000000001,0.001,4.5512252772555336e-05,415.10637014135335
45,0.039,0.02,0.06900000000000002,0.001,4.922561528909846e-05,329.6135669801738
46,0.039,0.022000000000000002,0.06400000000000002,0.002,6.010495064847993e-05,622.2672547770585
47,0.039,0.021,0.07900000000000003,0.001,5.4280437868724456e-05,293.3774839776503
48,0.039,0.019,0.079,0.011999999999999993,7.996924099712814e-05,3891.1118927562025
49,0.04,0.021,0.036,0.001,5.553079174485319e-05,429.1324763983461
50,0.041,0.02,0.043000000000000003,0.001,5.1657208002976974e-05,407.2262563169
51,0.039,0.019,0.04700000000000001,0.001,4.437813782460942e-05,420.39456256935244
52,0.041,0.022000000000000002,0.06200000000000002,0.001,6.253654336235844e-05,308.3056400717256
53,0.045000000000000005,0.021,0.06900000000000002,0.001,6.256167610358715e-05,292.24145847581326
54,0.038,0.021,0.07400000000000002,0.001,5.28792875452234e-05,307.0895024034073
55,0.036,0.022000000000000002,0.04,0.001,5.486477410229215e-05,409.6264547438758
56,0.039,0.019,0.06300000000000001,0.001,4.442840330706685e-05,363.1079389824286
57,0.039,0.019,0.07000000000000002,0.001,4.445039445564198e-05,344.47443710217516
58,0.044000000000000004,0.019,0.041,0.001,5.002986300841746e-05,423.7600937976105
59,0.043000000000000003,0.023000000000000003,0.06100000000000002,0.001,7.165344524307604e-05,290.3119696545022
60,0.033999999999999996,0.023000000000000003,0.06700000000000002,0.001,5.671517217525655e-05,311.52092786477294
61,0.038,0.021,0.06500000000000002,0.002,5.3463623778791105e-05,655.3210944727924
62,0.04,0.024000000000000004,0.05400000000000001,0.001,7.25519407420027e-05,306.5870497762604
63,0.04,0.02,0.07600000000000003,0.001,5.0504243499109523e-05,310.11668730194697
64,0.038,0.02,0.06800000000000002,0.001,4.7965836635008965e-05,336.36877476808195
65,0.041,0.02,0.08,0.004,5.554335811546755e-05,1194.221807275075
66,0.039,0.019,0.07000000000000002,0.001,4.445039445564198e-05,344.47443710217516
67,0.043000000000000003,0.022000000000000002,0.05100000000000001,0.001,6.554304753184388e-05,331.93261468278024
68,0.038,0.021,0.045000000000000005,0.001,5.27881813582693e-05,393.79896800247235
69,0.037,0.018,0.05800000000000002,0.001,3.784362510514264e-05,410.1139666733634
70,0.038,0.02,0.06500000000000002,0.001,4.7956411857048194e-05,344.043574598216
71,0.038,0.021,0.057000000000000016,0.001,5.2825880470112377e-05,349.8995651384298
72,0.04,0.022000000000000002,0.07000000000000002,0.001,6.10411452592497e-05,293.7583547100603
73,0.046000000000000006,0.02,0.06900000000000002,0.001,5.8022074719149895e-05,303.49984019615977
74,0.041,0.018,0.07200000000000002,0.001,4.1959111481345276e-05,349.67230948443313
75,0.043000000000000003,0.023000000000000003,0.08,0.001,7.171313550349423e-05,253.50402913970802
76,0.039,0.018,0.039,0.001,3.981968688425063e-05,487.1411437728497
77,0.04,0.021,0.042,0.001,5.5549641300774725e-05,397.2994721147589
78,0.038,0.02,0.04800000000000001,0.002,4.83553941240541e-05,800.7178435343025
79,0.04,0.021,0.05900000000000002,0.001,5.560304837588575e-05,335.20973861282863
80,0.041,0.022000000000000002,0.05900000000000002,0.001,6.252711858439767e-05,316.04673537156066
81,0.04,0.016999999999999998,0.044000000000000004,0.001,3.645504115225595e-05,479.4978545607999
82,0.04,0.02,0.06700000000000002,0.001,5.047596916522722e-05,330.28932004003656
83,0.044000000000000004,0.025000000000000005,0.07200000000000002,0.001,8.661999264477782e-05,243.02968751567127
84,0.044000000000000004,0.025000000000000005,0.07300000000000002,0.002,8.731114302856758e-05,482.7187211835911
85,0.042,0.019,0.079,0.001,4.7881013633362036e-05,312.4641034187205
86,0.042,0.015999999999999997,0.042,0.001,3.391035110284822e-05,508.8885162627092
87,0.039,0.019,0.06100000000000002,0.001,4.4422120121759676e-05,369.01252027229185
88,0.037,0.02,0.06900000000000002,0.001,4.671234116622664e-05,338.4048046891653
89,0.042,0.019,0.07600000000000003,0.001,4.787158885540127e-05,318.57147132687106
90,0.036,0.022000000000000002,0.08,0.001,5.499043780843574e-05,289.649643902799
91,0.038,0.022000000000000002,0.036,0.001,5.7893269420352716e-05,420.26787500860564
92,0.042,0.02,0.05900000000000002,0.001,5.296411054687033e-05,343.4877687835841
93,0.037,0.016999999999999998,0.06200000000000001,0.001,3.378782898935822e-05,419.99710364032336
94,0.036,0.021,0.05100000000000001,0.001,5.003614619372464e-05,380.0461089670589
95,0.038,0.022000000000000002,0.042,0.001,5.791211897627426e-05,389.0924459716655
96,0.039,0.02,0.056000000000000015,0.001,4.9184774584601804e-05,365.8774224889336
97,0.039,0.021,0.06900000000000002,0.001,5.424902194218855e-05,313.9176828382608
98,0.039,0.02,0.08,0.001,4.9260172808287956e-05,306.11501400781043
99,0.039,0.021,0.08,0.001,5.428357946137804e-05,291.538108578867
100,0.039,0.016999999999999998,0.046000000000000006,0.001,3.5553404060675676e-05,474.93238317653646
101,0.04,0.016999999999999998,0.07100000000000002,0.002,3.72090233891175e-05,754.9424181474451
102,0.041,0.024000000000000004,0.07300000000000002,0.002,7.51091971620248e-05,520.9035523389115
103,0.039,0.021,0.06700000000000002,0.001,5.424273875688138e-05,318.5685685065155
104,0.041,0.016999999999999998,0.08,0.001,3.747605876467263e-05,351.241708022081
105,0.043000000000000003,0.023000000000000003,0.08,0.001,7.171313550349423e-05,253.50402913970802
106,0.041,0.018,0.055000000000000014,0.001,4.190570440623425e-05,400.07935870621645
107,0.038,0.018,0.07800000000000003,0.001,3.892433297797753e-05,348.96375291139685
108,0.04,0.021,0.07400000000000002,0.001,5.56501722656896e-05,299.31382253757295
109,0.041,0.022000000000000002,0.06200000000000002,0.001,6.253654336235844e-05,308.3056400717256
110,0.039,0.018,0.08,0.001,3.99484921830478e-05,340.1277933420116
111,0.04,0.021,0.08,0.002,5.6423004058472686e-05,575.7416331477156
112,0.037,0.02,0.07100000000000002,0.001,4.6718624351533814e-05,333.6044933482714
113,0.039,0.023000000000000003,0.05200000000000001,0.001,6.49775608541977e-05,330.1643001411355
114,0.039,0.02,0.06500000000000002,0.002,4.982565948593412e-05,679.2082333504846
115,0.04,0.022000000000000002,0.05400000000000001,0.001,6.0990879776792254e-05,334.45859975592043
116,0.039,0.025000000000000005,0.06500000000000002,0.001,7.678052445373457e-05,271.6832933401938
117,0.041,0.019,0.08,0.001,4.675004027806971e-05,314.2688966513356
118,0.04,0.019,0.08,0.001,4.561592533012379e-05,318.17300779215867
119,0.041,0.02,0.06100000000000002,0.001,5.17137566707416e-05,341.90470882350263
120,0.041,0.02,0.07700000000000003,0.001,5.176402215319903e-05,304.3158950156536
121,0.044000000000000004,0.021,0.08,0.001,6.121079126254353e-05,274.47405413875344
122,0.041,0.02,0.06800000000000002,0.001,5.173574781931672e-05,323.82885423650623
123,0.044000000000000004,0.021,0.06900000000000002,0.001,6.117623374335404e-05,295.5437266656758
124,0.04,0.02,0.08,0.002,5.127079210658543e-05,604.5287148051015
125,0.038,0.021,0.08,0.001,5.289813710114494e-05,295.3492260018543
126,0.045000000000000005,0.022000000000000002,0.05800000000000002,0.001,6.860610036909392e-05,304.2628921597233
127,0.046000000000000006,0.02,0.056000000000000015,0.001,5.7981234014653236e-05,336.8906816370621
128,0.04,0.021,0.06500000000000002,0.002,5.62345084992573e-05,638.7279937641433
129,0.04,0.018,0.07700000000000003,0.001,4.095694342485012e-05,342.32929071535244
130,0.041,0.022000000000000002,0.08,0.001,6.259309203012305e-05,271.4140471079716
131,0.039,0.021,0.06600000000000002,0.001,5.423959716422778e-05,320.9728936988071
132,0.039,0.013999999999999995,0.06700000000000002,0.001,2.4224820951830876e-05,477.8528527597733
133,0.04,0.023000000000000003,0.044000000000000004,0.001,6.6614330626718e-05,354.411457718852
134,0.041,0.022000000000000002,0.05200000000000001,0.001,6.250512743582254e-05,336.64769296820174
135,0.039,0.022000000000000002,0.08,0.001,5.9552030341448126e-05,278.2863763707367
136,0.043000000000000003,0.022000000000000002,0.08,0.001,6.563415371879797e-05,265.02693955514934
137,0.036,0.021,0.06000000000000002,0.001,5.0064420527606946e-05,350.3851997442976
138,0.037,0.019,0.08,0.001,4.2213580486286044e-05,330.82054069942274
139,0.037,0.018,0.07400000000000002,0.001,3.789389058760008e-05,363.0803091922531
140,0.041,0.014999999999999996,0.07900000000000003,0.001,2.922937804899942e-05,400.5854681542431
141,0.043000000000000003,0.02,0.07500000000000002,0.001,5.427101309076368e-05,301.0905108034012
142,0.038,0.02,0.07800000000000003,0.001,4.799725256154487e-05,314.06737762025716
143,0.038,0.016999999999999998,0.08,0.002,3.5506280170871836e-05,729.6863230634049
144,0.039,0.023000000000000003,0.07000000000000002,0.001,6.503410952196233e-05,284.56583934527504
145,0.042,0.02,0.07200000000000002,0.001,5.300495125136699e-05,310.936019475684
146,0.039,0.019,0.07200000000000002,0.001,4.445667764094916e-05,339.65637552246636
147,0.04,0.019,0.07700000000000003,0.001,4.560650055216303e-05,324.31195962507076
148,0.038,0.02,0.08,0.001,4.8003535746852034e-05,310.116687301947
149,0.04,0.02,0.06200000000000002,0.001,5.046026120195927e-05,343.349237715726
