Experiment,l_c,r_c,l_n,r_n,V,w
66,0.06275244183875192,0.02481694496830413,0.04003368021688406,0.001,0.0001215421096794293,274.92582258404764
67,0.03476614958853499,0.013144296468415695,0.011,0.001,1.8904959826202883e-05,1330.3929591106682
68,0.058582323274935365,0.04,0.06565406213695203,0.001,0.00029467313260850265,137.85351232358866
69,0.06477174120992762,0.036061122165626035,0.04646331900914704,0.001,0.00026476063980990705,172.86409056416417
70,0.03265078333700269,0.0174450055168975,0.023095720917701505,0.001,3.128916457088121e-05,713.8521114971154
71,0.06619389988974098,0.026720093845161882,0.020035567037761937,0.001,0.000148534684101597,351.4342956582845
72,0.0651609675468388,0.011985963187828439,0.08,0.001,2.9660531830916912e-05,395.16659826893954
73,0.030748411408208616,0.03794858574070428,0.018674610156299058,0.001,0.00013917039643124922,376.06179480845935
74,0.02178237140261207,0.037844948064663375,0.08,0.001,9.826143334904865e-05,216.46437766873748
75,0.07744712808799435,0.03269151588216311,0.07614858710967856,0.001,0.00026027033697744427,136.21448128482078
76,0.06187714967959756,0.010238886408595476,0.0741732802189157,0.002,2.1311218124972223e-05,986.0076888209493
77,0.03330943094090355,0.011450581203608302,0.0766782745997635,0.001,1.3961461715872415e-05,590.941676691391
78,0.039601277264763105,0.011789313514929248,0.05620949574780652,0.001,1.7468223961387416e-05,614.8143069193836
79,0.013805850029139824,0.005480549442143483,0.04034600026299887,0.001,1.4295011250033182e-06,2643.845085647288
80,0.04151777373982883,0.019528045697838115,0.05457520088397247,0.002,5.042532143553402e-05,735.7807751730871
81,0.04555806574992922,0.03729179150024564,0.057254649887114824,0.001,0.00019922045811877277,179.5521691031904
82,0.06958104140484556,0.037078287066805306,0.06490664117985948,0.001,0.0003007285755462405,137.24048086020306
83,0.05677495366130115,0.02340921697242393,0.08,0.001,9.799315046369849e-05,216.76125105553123
84,0.02882518346257039,0.03205657716540852,0.04542739535781006,0.001,9.320125775692356e-05,294.80158653644656
85,0.04087134946358752,0.014194132070261118,0.02114610016318285,0.001,2.5935843006341984e-05,819.5179127499027
86,0.07251344730415897,0.02433386475902941,0.07321235926335651,0.001,0.00013512337346459845,192.87651770233546
87,0.049427051241224804,0.01329410460648123,0.02201381224838176,0.001,2.7512232510791765e-05,779.8352315074989
88,0.0709250695034485,0.012281203334285812,0.08,0.001,3.385846209373773e-05,369.6631187729742
89,0.038422676619180404,0.0340687857053078,0.06328497492091253,0.001,0.00014030290035894845,203.5593967239323
90,0.027106539010253797,0.015014202170116408,0.02433217469638875,0.001,1.927322504285412e-05,886.8744964727191
91,0.05348372513181348,0.021109253360634482,0.04228503442158333,0.002,7.540299557768447e-05,681.3101805509725
92,0.06784273987637547,0.003053193864411018,0.08,0.001,2.238163380394264e-06,1520.3404824152535
93,0.07319097598660868,0.023074013493263806,0.061832347065765084,0.001,0.0001226146242676922,220.3089527993669
94,0.024405856964162156,0.00938145312424669,0.023089367384505184,0.001,6.820678568911404e-06,1535.5669734732678
95,0.01932579252250237,0.014513409827869393,0.016108105580702452,0.001,1.2839296380798676e-05,1335.462121832696
96,0.041602712338964704,0.020161812938423875,0.07896258965518767,0.001,5.3376950731002346e-05,295.93124968851424
97,0.05397406187988835,0.001,0.04197337500603742,0.001,3.014277628515947e-07,7184.76266413985
98,0.055074853356489796,0.0028969568631825047,0.021674510798933178,0.001,1.5201615681433675e-06,3416.6348656005416
99,0.024408745684839764,0.028859482714676584,0.027786661270520298,0.001,6.395369191967259e-05,455.0011208560794
100,0.0660967037683688,0.02330725722260194,0.035494828291145204,0.001,0.00011291226693233408,302.9202550162375
101,0.06351447749649176,0.015950231057763404,0.028582200316229447,0.001,5.085387830062632e-05,503.2001370823634
102,0.07451501396401,0.03978309323390363,0.03900235666746593,0.001,0.00037062469871765877,159.4505632492851
103,0.079,0.0024915203856702116,0.01,0.001,1.5720725446010077e-06,4883.305931851823
104,0.030104639538781282,0.008195906988763806,0.03348121784693775,0.001,6.458162276761367e-06,1314.248721985293
105,0.05922807003498763,0.033084919681565454,0.06765296531321799,0.001,0.00020388749036318434,163.2881353957778
106,0.013377676273902652,0.029618983278020476,0.06893256360890497,0.001,3.708636366053582e-05,380.20622294707914
107,0.03744431664499559,0.03723676004703363,0.03252820502111543,0.001,0.00016321180222392148,263.1461579649795
108,0.053970238617990045,0.01693637389328654,0.07672216012737346,0.001,4.887559932387193e-05,313.78625124492214
109,0.08,0.005673974229749557,0.03946988144188654,0.001,8.215228868892153e-06,1072.5725060240695
110,0.03141259820085915,0.007797042588542459,0.07355842852342204,0.001,6.230569719119177e-06,912.4180460745563
111,0.08,0.023553233713709397,0.04973109019770466,0.001,0.0001395813277830564,230.18785112536483
112,0.07539334804732306,0.013247510136968323,0.06924164591269866,0.001,4.178479149016261e-05,357.2789725859654
113,0.06023189540454628,0.02094178057979538,0.050460850167145035,0.001,8.314429446016718e-05,296.2018536931615
114,0.040026192123205,0.03270625669258399,0.02224563989502225,0.001,0.00013458027622412563,350.4019331490539
115,0.013417418896916732,0.009911742011225397,0.06555944237516849,0.001,4.347090739609477e-06,1163.2948870718615
116,0.025339351545505873,0.004479571298938711,0.0229310843790026,0.001,1.6694570317123367e-06,3166.980764877955
117,0.05205389473756282,0.008325354845215602,0.06263220629735675,0.001,1.1531427781700928e-05,719.38884689286
118,0.06236862948984272,0.009951382184079167,0.07680717188092463,0.001,1.9644922390287736e-05,496.5060335219928
119,0.05854756229893513,0.010618164409576959,0.03955143822294958,0.001,2.0861810959041757e-05,669.2785850345892
120,0.028525222936717276,0.03800961142840356,0.07021954292790848,0.001,0.0001296895970530544,201.02726821124872
121,0.0604679244316952,0.03254116162888606,0.05101281888112717,0.001,0.0002013199888477789,189.2154868508134
122,0.03210247473028252,0.03318308266585402,0.01569798995301892,0.001,0.00011110015552976804,459.07528748752816
123,0.041293802241701205,0.007188003294839805,0.06751574025582291,0.001,6.914830098688966e-06,901.0288616147892
124,0.06066789425318487,0.005299793058860607,0.04109673803640974,0.001,5.4824712844681035e-06,1292.2599208893557
125,0.049293057445630145,0.0341070842913085,0.06399328218206339,0.001,0.00018034712162938563,178.52015618215628
126,0.016032101047039275,0.009128175055237688,0.07873697339657565,0.001,4.444062488718024e-06,1054.443670808471
127,0.0627944823762629,0.035103579194137174,0.04311192269595312,0.001,0.0002432293938258632,187.23243501358218
128,0.04110956412711869,0.038,0.05548490339639155,0.001,0.00018666619568532118,188.429750826921
129,0.022357888826050852,0.023389295303438466,0.025399029682144438,0.001,3.850488746538045e-05,613.5512249606268
130,0.07160485171807188,0.001,0.025404771711742255,0.001,3.047647202946164e-07,8017.944586074301
131,0.017775749990954784,0.01491005573032371,0.060473925424390396,0.001,1.2604687593207493e-05,699.5433140340186
132,0.07587784913940912,0.005,0.060416730842837996,0.001,6.149237093433829e-06,1010.1498472293196
133,0.06153738344404866,0.02327344289243516,0.01,0.001,0.0001047467221954305,592.3273366250623
134,0.0696959152424821,0.02002983038555747,0.07532893108574133,0.001,8.8080579664659e-05,235.6297306062036
135,0.039913473578820274,0.033883683849836595,0.07232281860797882,0.001,0.0001441901264372588,187.84682909533987
136,0.07778541543555173,0.02841640102611404,0.07577471315151925,0.001,0.00019756490842417134,156.75146636776938
137,0.07184019543625307,0.032587643330098476,0.03094029956606109,0.001,0.00023977250559712674,222.5834961151113
138,0.03372743401194075,0.038,0.08,0.001,0.00015325447568749308,173.249377516517
139,0.05274172657860615,0.015178104810521259,0.08,0.001,3.842283480652686e-05,346.85839579263103
140,0.043129644010988996,0.02050539309069816,0.044221637044195385,0.001,5.711098920116209e-05,381.8725838903478
141,0.07681122928072877,0.030861485212679188,0.08,0.003,0.00023209274931389822,424.0714198752763
142,0.042637413492218626,0.036741499546871,0.08,0.008146001114956662,0.000197500753693964,1298.1924896103033
143,0.07811675249238394,0.028266578188092938,0.06261356971648671,0.001,0.00019627997109119516,172.98656028318368
144,0.0720872483161923,0.015742695873962733,0.03913444202810089,0.001,5.624925982052656e-05,408.98183662888067
145,0.07864148929307367,0.009280918947740344,0.03967326535760906,0.001,2.1405222213753728e-05,659.6690452462017
146,0.027653422689485507,0.03688182165096058,0.04547495983904706,0.001,0.00011831728706978613,261.46824515300545
147,0.01671722526421242,0.027209584872569186,0.06800119969443076,0.001,3.9096464991257094e-05,372.7602746146945
148,0.04286466466966094,0.04,0.08,0.002,0.00021646661464882355,291.9894897428764
149,0.022441021578054166,0.00918954692126461,0.08,0.001,6.204941703888892e-06,878.2770184229219
