Experiment,l_c,r_c,l_n,r_n,V,w
45,0.04,0.018,0.041,0.001,4.0843846089320894e-05,469.1346323139222
46,0.039,0.019,0.038,0.002,4.4708005053236346e-05,935.070199851621
47,0.04,0.022000000000000002,0.04,0.001,6.0946897479642e-05,388.60577605515954
48,0.014608884751763036,0.0280422680311717,0.07900878514515869,0.001,3.633873908793498e-05,358.94884817414544
49,0.03948432149051471,0.011770541257660451,0.07381309861287869,0.002,1.8113270415831255e-05,1076.332433280932
50,0.012590156297747086,0.03495915405389085,0.03602573825193934,0.001,4.845275280014178e-05,459.31328101132965
51,0.044000000000000004,0.019,0.05900000000000002,0.001,5.0086411676182084e-05,353.2530974568759
52,0.0546127045175961,0.02875111451229276,0.02328035984365287,0.001,0.00014189818095983154,333.5765807301294
53,0.07638089648701075,0.00898823172947405,0.024824134742779416,0.001,1.9463761316603855e-05,873.7520895198393
54,0.041,0.02,0.04,0.001,5.1647783225016204e-05,422.2211690825299
55,0.042,0.021,0.045000000000000005,0.001,5.8329950799201704e-05,374.57753452557546
56,0.013583581831837097,0.016729851008722037,0.03671133592086721,0.001,1.2059291579086773e-05,915.3614202590011
57,0.037,0.018,0.042,0.001,3.77933596226852e-05,481.9410408593397
58,0.03214225693420559,0.018305083398896128,0.028173073503666345,0.001,3.392377975524859e-05,620.8188762696154
59,0.04963564712099121,0.033197101404386184,0.012264375395729828,0.001,0.00017188629583390859,417.51510945038353
60,0.04,0.018,0.04,0.001,4.0840704496667304e-05,474.9626151785285
61,0.062279789745842765,0.029528341891609435,0.07768394068106195,0.001,0.00017084252123610348,166.49978234008705
62,0.038,0.018,0.037,0.001,3.879552767918035e-05,506.67182902152126
63,0.045000000000000005,0.022000000000000002,0.043000000000000003,0.001,6.855897647929008e-05,353.3692527401991
64,0.042,0.02,0.037,0.001,5.2894995508491355e-05,433.74693677340576
65,0.01727520975081012,0.016642283604772403,0.054596089598738365,0.001,1.5202905078599323e-05,669.093131153415
66,0.038,0.02,0.044000000000000004,0.001,4.7890438411322806e-05,418.16125585305787
67,0.036,0.022000000000000002,0.042,0.001,5.487105728759933e-05,399.7544870661974
68,0.04,0.015999999999999997,0.041,0.001,3.229871407155665e-05,527.7764613531625
69,0.04,0.021,0.05200000000000001,0.001,5.558105722731062e-05,357.0598032971716
70,0.039,0.02,0.06600000000000002,0.001,4.921619051113769e-05,337.0215383837475
71,0.039,0.022000000000000002,0.04,0.001,5.942636663530454e-05,393.5563676871595
72,0.06627163027298226,0.013265780603294992,0.04695611583726614,0.001,3.6786477845893825e-05,462.1140824270225
73,0.041,0.016999999999999998,0.045000000000000005,0.001,3.736610302179699e-05,468.3222773627746
74,0.06298274875020278,0.008571832361247846,0.077,0.001,1.4780376538330849e-05,572.8779237716545
75,0.036,0.016999999999999998,0.07500000000000002,0.001,3.292074941696744e-05,387.13382643999824
76,0.027838888699572767,0.011375006753719188,0.079,0.001,1.1564502534438458e-05,641.0630824401381
77,0.041,0.014999999999999996,0.041,0.001,2.910999752816301e-05,556.0537933797408
78,0.019375988944555944,0.006135667451320071,0.04200244608371844,0.001,2.4235469956423484e-06,1953.7135113275274
79,0.016584069615049074,0.009668350142968372,0.055244784246220806,0.001,5.043744595786133e-06,1168.5528433371842
80,0.026545451046397335,0.030770689485488056,0.04408675469698925,0.002,7.951533727475576e-05,649.7339671636768
81,0.031349622440109526,0.030099500530989837,0.010601954711640976,0.001,8.926122624907832e-05,623.194346535303
82,0.043000000000000003,0.022000000000000002,0.042,0.001,6.551477319796157e-05,365.77192656983283
83,0.04,0.021,0.08,0.001,5.566902182161113e-05,287.8708165738578
84,0.0652668932930634,0.0052294672878159315,0.08,0.032028916501796574,0.00026343195159134024,28985.797668013158
85,0.06335209171001303,0.023128290261918316,0.07321063698200443,0.001,0.00010669279936111793,217.11049744026133
86,0.03842536146891303,0.03592316401108744,0.08,0.001,0.00015603322745325738,171.69726141873448
87,0.04412817704544306,0.007475637807056196,0.03827810927527029,0.002,8.228530790093337e-06,2226.0782947997095
88,0.06877078441558493,0.013039981238106929,0.08,0.001,3.6988673855586306e-05,353.5639478777762
89,0.042,0.018,0.05000000000000001,0.001,4.290787246272939e-05,414.5813593009121
90,0.039,0.024000000000000004,0.07200000000000002,0.001,7.07989320412996e-05,268.8946306219525
91,0.05318266239714703,0.03716356114087435,0.08,0.001,0.0002310081729231678,141.0732169154931
92,0.043000000000000003,0.023000000000000003,0.039,0.001,7.158433020469705e-05,363.0760117917415
93,0.04765327273131229,0.03315364420548688,0.07434478318313177,0.001,0.00016478631309396248,173.2961982460908
94,0.043000000000000003,0.021,0.039,0.001,5.969654360351326e-05,397.65467958143125
95,0.04728405361038548,0.010327541596097951,0.013000000000000001,0.001,1.5884608888778098e-05,1335.5678130089425
96,0.04320310932663587,0.03219189636563801,0.06454426836462251,0.001,0.00014085868628045933,201.16805618206354
97,0.042,0.015999999999999997,0.04,0.001,3.3904067917541036e-05,521.4555571506212
98,0.042,0.023000000000000003,0.04800000000000001,0.001,6.995070202483036e-05,331.1454740728341
99,0.061459758847067954,0.019592513448018985,0.08,0.001,7.436887341889124e-05,248.92089317958408
100,0.04,0.025000000000000005,0.04700000000000001,0.001,7.868747119446359e-05,315.48084130742853
101,0.07571643075077995,0.010514958356644597,0.08,0.001,2.655128935582225e-05,417.87299559719656
102,0.039,0.018,0.07700000000000003,0.001,3.993906740508704e-05,346.6903492132666
103,0.039,0.019,0.07700000000000003,0.001,4.447238560421711e-05,328.4434887283578
104,0.039,0.016999999999999998,0.08,0.001,3.566021821089773e-05,360.13531059742405
105,0.08,0.001,0.02927366666613896,0.001,3.43293348429162e-07,7066.565169398601
106,0.06441684118657595,0.031000240107928317,0.04364478953266074,0.001,0.0001946191143162373,208.04675772896732
107,0.039,0.021,0.05800000000000002,0.001,5.421446442299906e-05,342.3941442331675
108,0.014258952982335933,0.030569285325791694,0.08,0.003,4.4122800388181854e-05,993.6629131893359
109,0.042,0.021,0.08,0.001,5.843990654207734e-05,280.93315089418167
110,0.039,0.02,0.07200000000000002,0.001,4.9235040067059234e-05,322.673556746343
111,0.039,0.019,0.07200000000000002,0.001,4.445667764094916e-05,339.65637552246636
112,0.042,0.02,0.08,0.001,5.3030083992595714e-05,294.97980843889076
113,0.037,0.015999999999999997,0.045000000000000005,0.001,2.9898537284214048e-05,523.7991894407528
114,0.07259070278832658,0.03417718826768242,0.07733867017035019,0.001,0.0002666241446825144,133.54165132266414
115,0.04,0.019,0.06700000000000002,0.001,4.557508462562713e-05,347.67296846319636
116,0.036,0.02,0.057000000000000016,0.001,4.5418004992947636e-05,377.4620113201162
117,0.04647665166561412,0.023291125791152997,0.04768685221093182,0.001,7.93571961279172e-05,311.877969850749
118,0.041,0.016999999999999998,0.079,0.001,3.747291717201905e-05,353.4577660184498
119,0.043000000000000003,0.016999999999999998,0.08,0.001,3.929189931844753e-05,342.97603942431095
120,0.07574479333542516,0.006036489568607054,0.0680255789446769,0.002,9.525882163238433e-06,1578.4286275221825
121,0.03198759383149565,0.009753160952337095,0.02386785697269951,0.001,9.63419804993523e-06,1268.9632142542896
122,0.033999999999999996,0.02,0.038,0.001,4.28450406096576e-05,475.6972832358425
123,0.043000000000000003,0.018,0.036,0.001,4.3881766185342224e-05,482.8741318410712
124,0.039,0.022000000000000002,0.05200000000000001,0.001,5.946406574714761e-05,345.17176832936894
125,0.037,0.023000000000000003,0.07900000000000003,0.001,6.173857882834663e-05,275.0107559852339
126,0.043000000000000003,0.019,0.08,0.002,4.9772252410823095e-05,613.7465968645564
127,0.07162590455462782,0.04,0.019606424992255254,0.001,0.00036009266028958674,228.1380191209254
128,0.04,0.018,0.06700000000000002,0.001,4.0925527498314227e-05,366.98813337781843
129,0.036,0.018,0.08,0.001,3.689486412375852e-05,354.0162314367544
130,0.06754586320333462,0.011619523605961458,0.0770009328934683,0.001,2.8891948292574672e-05,408.09026006777594
131,0.05785558401866473,0.03223462446054169,0.07856067040034015,0.002,0.00018984739608443705,314.7198045990712
132,0.06397656071242608,0.001,0.027368845197930283,0.001,2.869700561471532e-07,8172.468256470767
133,0.038,0.022000000000000002,0.045000000000000005,0.001,5.792154375423503e-05,375.8990149114509
134,0.026965950652248376,0.016332501724682806,0.03058895592319149,0.001,2.2694151595480126e-05,729.0360703399001
135,0.043000000000000003,0.021,0.045000000000000005,0.001,5.9715393159434804e-05,370.19636001354195
136,0.024293134934698923,0.0035359132195006927,0.034899083143754527,0.001,1.06383259176166e-06,3321.5556714409868
137,0.044000000000000004,0.021,0.06500000000000002,0.001,6.11636673727397e-05,304.50162337900133
138,0.0619472609850642,0.011897549879778153,0.08,0.001,2.7799135565724e-05,408.2990237737042
139,0.04064590357353096,0.009237608667706551,0.029839693436973975,0.001,1.0990212865404616e-05,1062.9841614029694
140,0.0134649891971228,0.017704207924256418,0.034789949861002645,0.001,1.3368238280745605e-05,892.45333353387
141,0.0505624066591886,0.031015843155256316,0.07044306693271864,0.003,0.00015479927407758052,554.238371527915
142,0.05664034670703511,0.03477336640666937,0.07087330166997437,0.001,0.00021538647660182346,155.21757812009247
143,0.041,0.019,0.06100000000000002,0.001,4.669035001765151e-05,359.89969349842386
144,0.039,0.022000000000000002,0.08,0.001,5.9552030341448126e-05,278.2863763707367
145,0.042,0.021,0.08,0.001,5.843990654207734e-05,280.93315089418167
146,0.038,0.016999999999999998,0.07400000000000002,0.001,3.473344837808874e-05,379.3458559100915
147,0.042,0.018,0.08,0.002,4.3756102479198636e-05,655.5106854197572
148,0.03913350598105189,0.0011558963856990812,0.06974342652268845,0.001,3.8336718528616217e-07,5663.005695755227
149,0.03579321390521455,0.022118756993690966,0.07954575681148178,0.001,5.526374582504855e-05,289.7492692361035
