Experiment,l_c,r_c,l_n,r_n,V,w
32,0.039,0.015999999999999997,0.06000000000000002,0.001,3.1554156612655864e-05,441.8389643509885
33,0.038,0.021,0.04700000000000001,0.001,5.279446454357648e-05,385.32918295123045
34,0.043000000000000003,0.021,0.04700000000000001,0.001,5.9721676344741985e-05,362.2342172685482
35,0.038,0.018,0.05400000000000001,0.001,3.884893475429138e-05,419.4022348001291
36,0.04,0.022000000000000002,0.06800000000000002,0.001,6.103486207394252e-05,298.0470246981692
37,0.038,0.016999999999999998,0.057000000000000016,0.001,3.4680041302977714e-05,432.2288745827663
38,0.034999999999999996,0.022000000000000002,0.06400000000000002,0.001,5.341964148164085e-05,328.4318250450952
39,0.039,0.022000000000000002,0.04,0.001,5.942636663530454e-05,393.5563676871595
40,0.043000000000000003,0.021,0.037,0.001,5.969026041820608e-05,408.26066539178913
41,0.045000000000000005,0.021,0.05400000000000001,0.001,6.25145522137833e-05,330.34633435546107
42,0.044000000000000004,0.021,0.06700000000000002,0.001,6.116995055804688e-05,299.9223907481327
43,0.044000000000000004,0.019,0.041,0.001,5.002986300841746e-05,423.7600937976105
44,0.038,0.016999999999999998,0.07100000000000002,0.001,3.472402360012798e-05,387.27728904504863
45,0.041,0.02,0.077,0.001,5.176402215319903e-05,304.3158950156537
46,0.042,0.016999999999999998,0.041,0.001,3.8261456928070086e-05,484.7596114212424
47,0.04,0.021,0.039,0.001,5.5540216522813954e-05,412.29714710083374
48,0.039,0.016999999999999998,0.042,0.001,3.554083769006132e-05,497.03394909268775
49,0.039,0.022000000000000002,0.05100000000000001,0.001,5.946092415449402e-05,348.5393775228394
50,0.04,0.022000000000000002,0.06000000000000002,0.001,6.1009729332713795e-05,317.29528747780336
51,0.04,0.019,0.05800000000000002,0.001,4.554681029174482e-05,373.6752469587297
52,0.039,0.02,0.07300000000000002,0.001,4.923818165971283e-05,320.4558427914526
53,0.04,0.02,0.039,0.001,5.0388004570926705e-05,432.91200445587543
54,0.039,0.021,0.044000000000000004,0.001,5.417048212584882e-05,393.10990541333183
55,0.039,0.021,0.06300000000000001,0.001,5.423017238626701e-05,328.52623050791163
56,0.034999999999999996,0.019,0.07700000000000003,0.001,3.993592581243344e-05,346.70406838579373
57,0.046000000000000006,0.022000000000000002,0.04,0.001,7.007008254566678e-05,362.3767546813949
58,0.042,0.019,0.04,0.001,4.775849151987203e-05,439.1204691794704
59,0.042,0.015999999999999997,0.057000000000000016,0.001,3.395747499265206e-05,436.8273962259225
60,0.041,0.018,0.06600000000000002,0.001,4.1940261925423735e-05,365.2208159259927
61,0.044000000000000004,0.019,0.07300000000000002,0.002,5.08184027644685e-05,635.1562120836725
62,0.041,0.02,0.08,0.001,5.177344693115979e-05,298.55545181876874
63,0.044000000000000004,0.02,0.041,0.001,5.5420836001977546e-05,402.57208910773
64,0.041,0.016999999999999998,0.06100000000000002,0.001,3.741636850425443e-05,402.2408339100032
65,0.04,0.02,0.07200000000000002,0.001,5.0491677128495156e-05,318.61460829307885
66,0.038,0.02,0.07200000000000002,0.001,4.797840300562332e-05,326.89169076678996
67,0.041,0.02,0.06500000000000002,0.001,5.172632304135595e-05,331.2175354159659
68,0.042,0.021,0.07200000000000002,0.001,5.841477380084862e-05,296.12954235779426
69,0.046000000000000006,0.019,0.04,0.001,5.22949513116557e-05,419.59413699950994
70,0.036,0.02,0.05400000000000001,0.001,4.5408580214986865e-05,387.80535136175973
71,0.043000000000000003,0.02,0.08,0.001,5.428672105403163e-05,291.52963351066427
72,0.041,0.016999999999999998,0.06600000000000002,0.001,3.743207646752238e-05,386.704393333404
73,0.042,0.021,0.06300000000000001,0.001,5.8386499466966314e-05,316.5757970300079
74,0.038,0.019,0.06900000000000002,0.001,4.331313791504248e-05,351.4972883570517
75,0.042,0.025000000000000005,0.04900000000000001,0.001,8.2620745196758e-05,301.529098815646
76,0.04,0.02,0.06300000000000001,0.002,5.105716380614133e-05,681.2266872307911
77,0.043000000000000003,0.018,0.044000000000000004,0.001,4.3906898926570946e-05,436.776086259665
78,0.042,0.019,0.06500000000000002,0.001,4.783703133621178e-05,344.47443710217516
79,0.041,0.024000000000000004,0.08,0.001,7.444317951946377e-05,248.79620984897397
80,0.042,0.016999999999999998,0.079,0.001,3.8380837448906494e-05,349.2245861738642
81,0.042,0.022000000000000002,0.08,0.001,6.411362287446052e-05,268.16346221717333
82,0.037,0.02,0.045000000000000005,0.001,4.663694294254048e-05,419.0393515526021
83,0.041,0.021,0.057000000000000016,0.001,5.698220755081167e-05,336.85521301658366
84,0.041,0.024000000000000004,0.06700000000000002,0.001,7.44023388149671e-05,271.86378071734373
85,0.04,0.02,0.06900000000000002,0.001,5.048225235053439e-05,325.4673193255487
86,0.042,0.018,0.07200000000000002,0.001,4.297698750110837e-05,345.48446608409336
87,0.045000000000000005,0.021,0.06300000000000001,0.001,6.254282654766561e-05,305.8412762324696
88,0.039,0.018,0.07700000000000003,0.001,3.993906740508704e-05,346.6903492132666
89,0.041,0.02,0.07400000000000002,0.001,5.175459737523826e-05,310.4231772670179
90,0.037,0.021,0.04800000000000001,0.001,5.1412163775996964e-05,386.4124833259007
91,0.04,0.022000000000000002,0.07300000000000002,0.002,6.173857882834663e-05,575.3178022212849
92,0.04,0.022000000000000002,0.06900000000000002,0.001,6.10380036665961e-05,295.87938120504424
93,0.04,0.022000000000000002,0.06800000000000002,0.002,6.167574697527483e-05,596.0940493963384
94,0.037,0.019,0.06700000000000002,0.001,4.217273978178938e-05,361.4931392568071
95,0.039,0.021,0.04900000000000001,0.001,5.4186190089116755e-05,372.51373075089214
96,0.04,0.023000000000000003,0.06900000000000002,0.001,6.669287044305774e-05,283.0150602830858
97,0.04,0.02,0.079,0.001,5.0513668277070294e-05,304.1714069668271
98,0.046000000000000006,0.019,0.057000000000000016,0.001,5.234835838676673e-05,351.4972883570517
99,0.039,0.021,0.06700000000000002,0.001,5.424273875688138e-05,318.5685685065155
100,0.039,0.015999999999999997,0.08,0.002,3.2370970702589215e-05,765.2875350195262
101,0.039,0.024000000000000004,0.07600000000000003,0.001,7.081149841191398e-05,261.72281468354754
102,0.037,0.02,0.07400000000000002,0.001,4.6728049129494585e-05,326.7722782730278
103,0.045000000000000005,0.018,0.079,0.001,4.6052606708972774e-05,318.63950297673557
104,0.044000000000000004,0.02,0.06200000000000002,0.001,5.548680944770294e-05,327.3706532079366
105,0.038,0.019,0.07700000000000003,0.001,4.3338270656271196e-05,332.7370498976371
106,0.042,0.02,0.06000000000000002,0.001,5.2967252139523916e-05,340.61334361539554
107,0.04,0.021,0.07700000000000003,0.001,5.565959704365036e-05,293.42510632744495
108,0.038,0.02,0.08,0.001,4.8003535746852034e-05,310.116687301947
109,0.04,0.02,0.07500000000000002,0.002,5.120796025351364e-05,624.3545719318215
110,0.04,0.023000000000000003,0.08,0.001,6.672742796224722e-05,262.8385716543919
111,0.041,0.014999999999999996,0.06500000000000002,0.001,2.9185395751849165e-05,441.6233805546214
112,0.037,0.021,0.06600000000000002,0.001,5.1468712443761574e-05,329.5336730153296
113,0.034999999999999996,0.016999999999999998,0.06900000000000002,0.001,3.199397958415844e-05,409.34023512872363
114,0.042,0.02,0.08,0.001,5.3030083992595714e-05,294.97980843889076
115,0.037,0.02,0.08,0.001,4.674689868541612e-05,314.2795136644516
116,0.04,0.018,0.08,0.001,4.096636820281089e-05,335.8492860028341
117,0.04,0.019,0.057000000000000016,0.001,4.554366869909123e-05,376.9388481978401
118,0.04,0.02,0.06600000000000002,0.001,5.047282757257362e-05,332.7821049894121
119,0.037,0.019,0.08,0.001,4.2213580486286044e-05,330.82054069942274
120,0.044000000000000004,0.022000000000000002,0.06500000000000002,0.001,6.71075606733316e-05,290.66064049813764
121,0.041,0.018,0.05800000000000002,0.001,4.191512918419501e-05,389.5951065651753
122,0.04,0.021,0.07000000000000002,0.001,5.5637605895075244e-05,307.7468477914918
123,0.038,0.018,0.06900000000000002,0.001,3.8896058644095224e-05,371.02491548799907
124,0.043000000000000003,0.024000000000000004,0.06700000000000002,0.001,7.802145355190255e-05,265.4660897147561
125,0.041,0.018,0.07000000000000002,0.001,4.195282829603809e-05,354.63244814581833
126,0.038,0.021,0.08,0.001,5.289813710114494e-05,295.3492260018543
127,0.041,0.02,0.07800000000000003,0.002,5.250229642679263e-05,604.7177186286359
128,0.037,0.021,0.07400000000000002,0.001,5.1493845184990296e-05,311.21169359335977
129,0.04,0.015999999999999997,0.06600000000000002,0.001,3.2377253887896396e-05,415.9776312367652
130,0.038,0.019,0.07600000000000003,0.001,4.3335129063617606e-05,334.91895557069324
131,0.037,0.021,0.08,0.001,5.151269474091184e-05,299.31382253757295
132,0.039,0.015999999999999997,0.07200000000000002,0.001,3.159185572449894e-05,403.34194593292887
133,0.04,0.021,0.08,0.002,5.6423004058472686e-05,575.7416331477156
134,0.042,0.021,0.08,0.001,5.843990654207734e-05,280.93315089418167
135,0.04,0.025000000000000005,0.07300000000000002,0.001,7.876915260345692e-05,253.1398329773653
136,0.041,0.022000000000000002,0.08,0.001,6.259309203012305e-05,271.4140471079716
137,0.037,0.018,0.08,0.001,3.791274014352161e-05,349.19945962716844
138,0.038,0.022000000000000002,0.07200000000000002,0.001,5.8006366755881944e-05,297.1742643334454
139,0.041,0.021,0.07400000000000002,0.001,5.70356146259227e-05,295.64112120668375
140,0.042,0.022000000000000002,0.08,0.002,6.486760511132207e-05,536.3269244343467
141,0.043000000000000003,0.02,0.08,0.002,5.504070329089318e-05,583.0592670213285
142,0.04,0.023000000000000003,0.06300000000000001,0.002,6.726778189866468e-05,592.371032374601
143,0.04,0.02,0.05200000000000001,0.001,5.0428845275423365e-05,374.9127934620302
144,0.04,0.02,0.06200000000000002,0.001,5.046026120195927e-05,343.349237715726
145,0.041,0.022000000000000002,0.06600000000000002,0.001,6.254910973297279e-05,298.8170312121758
146,0.039,0.016999999999999998,0.06900000000000002,0.001,3.562566069170825e-05,387.78066703549865
147,0.037,0.019,0.07600000000000003,0.001,4.220101411567169e-05,339.41471318271334
148,0.042,0.021,0.07100000000000002,0.001,5.8411632208195036e-05,298.20766990510884
149,0.04,0.016999999999999998,0.06700000000000002,0.001,3.652729778328852e-05,388.5756706353372
