Experiment,l_c,r_c,l_n,r_n,V,w
0,0.06133408088791878,0.034442057511682854,0.038617695274569125,0.001,0.0002286969426694211,204.01341686428398
1,0.04547561656538089,0.004,0.06725245930966868,0.033421747790379985,0.0002382882205185095,51667.53075664598
2,0.06400000000000002,0.015999999999999997,0.044000000000000004,0.015999999999999997,8.685875368645059e-05,6444.297752699206
3,0.0658117708940019,0.029004766285127513,0.0415888422617758,0.001,0.00017406774143283293,225.36286197434833
4,0.06696311961396835,0.028615097151487707,0.026055847680609687,0.001,0.00017233850811970212,286.10553288783905
5,0.026621080122393836,0.00690850898123158,0.0564598087289601,0.001,4.168947841510556e-06,1276.8064253940677
6,0.04700000000000001,0.024000000000000004,0.044000000000000004,0.001,8.518742639474088e-05,313.3324789691235
7,0.04268851075182648,0.035089738243327034,0.03429689007550849,0.001,0.00016523590391029754,254.69998668955546
8,0.05475619182479873,0.034596259615227797,0.07889919912834298,0.001,0.0002061407848760244,150.3868492630197
9,0.042,0.011999999999999993,0.036,0.001,1.9113449704440283e-05,732.883226288029
10,0.013354773889246406,0.0293301914881541,0.03194986571358932,0.002,3.649393099500916e-05,1128.8967757831078
11,0.058943939287524685,0.026074153246690598,0.023137434730753068,0.001,0.00012596797096558636,355.1440378697047
12,0.04389102420542192,0.020085454548857944,0.04379124566058842,0.001,5.5764994172373017e-05,388.3548666292841
13,0.05999613366083123,0.002541803268837255,0.03397565055595102,0.001,1.3244844750328178e-06,2979.919053921103
14,0.07202449084255944,0.04,0.07914301285647671,0.001,0.00036228321320302097,113.23626713012897
15,0.05282776793250793,0.008404823786568247,0.04585723258830689,0.001,1.186789060930969e-05,826.6625421748874
16,0.04102677038999508,0.03662615742713309,0.04978495124014849,0.001,0.00017305836508714,206.5940727779888
17,0.036,0.021,0.043000000000000003,0.001,5.001101345249592e-05,413.8921130066323
18,0.01579146886885047,0.03697911139760487,0.030204660360578117,0.001,6.793481322415786e-05,423.4354459205626
19,0.038356677585449014,0.04,0.06548243511513266,0.002,0.00019362456697808174,341.17643454750174
20,0.0390580778474961,0.024569107396707677,0.06936083450862812,0.001,7.428741778251166e-05,267.4175814701678
21,0.02185471115090945,0.03964918247746192,0.05074450186431564,0.002,0.00010857295303308167,517.9891345242845
22,0.04438829039397888,0.016686713904774966,0.048658345663698505,0.001,3.8982197776727274e-05,440.9691674793381
23,0.072612133584642,0.022179674322172334,0.08,0.001,0.00011247110415116874,202.29593979276882
24,0.02906654776684542,0.03604820622334502,0.05980865224886605,0.001,0.00011884961579162448,227.52521315399272
25,0.017492762668180468,0.016743406303550902,0.07207730110150339,0.002,1.6311963468617527e-05,1150.4020395083623
26,0.04653992561507838,0.008004928363161613,0.05428999177201359,0.001,9.539497024167614e-06,849.8880905978482
27,0.07289819147302058,0.030037409010260543,0.043470189990841956,0.001,0.00020676570329796902,202.24384305206863
28,0.0195550498203631,0.011431193201825039,0.021155575707916395,0.001,8.094176897436645e-06,1470.8164251172552
29,0.07362220496810787,0.016566159260870586,0.05698286636016923,0.001,6.36539654852642e-05,318.7084187199471
