Experiment,Iteration,l_c,r_c,l_n,r_n,V,w
0,0,0.04,0.02,0.04,0.02,0.0001005309649148734,8549.327073213513
0,1,0.04,0.021,0.04,0.02,0.00010568317686676066,8142.216260203346
0,2,0.04,0.022000000000000002,0.04,0.02,0.0001110867162309351,7772.115521103192
0,3,0.04,0.022000000000000002,0.039,0.02,0.00010983007916949917,7871.12735374319
0,4,0.04,0.022000000000000002,0.039,0.021,0.00011485348582258926,8264.683721430349
0,5,0.039,0.022000000000000002,0.039,0.021,0.00011333295497825181,8369.970561188054
0,6,0.04,0.022000000000000002,0.039,0.021,0.00011485348582258926,8264.683721430349
0,7,0.04,0.022000000000000002,0.039,0.022000000000000002,0.00012012193670265935,8658.24008911751
0,8,0.04,0.023000000000000003,0.039,0.022000000000000002,0.000125776803479121,8281.79486785153
0,9,0.041,0.023000000000000003,0.039,0.022000000000000002,0.00012743870599287,8180.173904357632
0,10,0.042,0.023000000000000003,0.039,0.022000000000000002,0.000129100608506619,8082.204215681096
0,11,0.042,0.023000000000000003,0.039,0.021,0.0001238321576265489,7714.8312967864995
0,12,0.042,0.023000000000000003,0.039,0.02,0.00011880875097345882,7347.458377891904
0,13,0.043000000000000003,0.023000000000000003,0.039,0.02,0.0001204706534872078,7261.520235834831
0,14,0.044000000000000004,0.023000000000000003,0.039,0.02,0.00012213255600095684,7178.528707547797
0,15,0.044000000000000004,0.022000000000000002,0.039,0.02,0.00011591220254684903,7504.825466981789
0,16,0.044000000000000004,0.022000000000000002,0.039,0.021,0.00012093560919993912,7880.066740330877
0,17,0.044000000000000004,0.022000000000000002,0.04,0.021,0.0001223210515601722,7780.942458100251
0,18,0.044000000000000004,0.022000000000000002,0.039,0.021,0.00012093560919993912,7880.066740330877
0,19,0.044000000000000004,0.023000000000000003,0.039,0.021,0.00012715596265404692,7537.455142925187
0,20,0.045000000000000005,0.023000000000000003,0.039,0.021,0.00012881786516779592,7453.235123668425
0,21,0.045000000000000005,0.023000000000000003,0.038,0.021,0.0001274324228075628,7550.667169090883
0,22,0.045000000000000005,0.023000000000000003,0.037,0.021,0.0001260469804473297,7652.022941395343
0,23,0.044000000000000004,0.023000000000000003,0.037,0.021,0.00012438507793358073,7738.489221981469
0,24,0.044000000000000004,0.023000000000000003,0.038,0.021,0.00012577052029381382,7635.988150360186
0,25,0.044000000000000004,0.023000000000000003,0.037,0.021,0.00012438507793358073,7738.489221981469
0,26,0.044000000000000004,0.024000000000000004,0.037,0.021,0.00013088189154120442,7416.052171065575
0,27,0.044000000000000004,0.025000000000000005,0.037,0.021,0.00013765516530234403,7119.410084222952
0,28,0.044000000000000004,0.024000000000000004,0.037,0.021,0.00013088189154120442,7416.052171065575
0,29,0.043000000000000003,0.024000000000000004,0.037,0.021,0.0001290723341727367,7501.789726574125
0,30,0.043000000000000003,0.024000000000000004,0.038,0.021,0.00013045777653296976,7402.423886034195
0,31,0.042,0.024000000000000004,0.038,0.021,0.00012864821916450206,7490.02958495456
0,32,0.042,0.023000000000000003,0.038,0.021,0.00012244671526631583,7815.683045169975
0,33,0.042,0.023000000000000003,0.039,0.021,0.0001238321576265489,7714.8312967864995
0,34,0.042,0.022000000000000002,0.039,0.021,0.0001178945475112642,8065.505446640432
0,35,0.041,0.022000000000000002,0.039,0.021,0.00011637401666692672,8163.272718604828
0,36,0.041,0.022000000000000002,0.038,0.021,0.00011498857430669362,8269.98669516908
0,37,0.041,0.023000000000000003,0.038,0.021,0.0001207848127525668,7910.422056248684
