Experiment,l_c,r_c,l_n,r_n,V,w
0,0.043000000000000003,0.022000000000000002,0.042,0.021,0.00012357140543630096,7681.21045796649
1,0.038,0.02,0.04700000000000001,0.00499999999999999,5.1443579702532846e-05,2022.9782104939557
2,0.039,0.015999999999999997,0.039,0.001,3.148818316693048e-05,548.0337867444562
3,0.04700000000000001,0.024000000000000004,0.041,0.001,8.51780016167801e-05,324.593504307562
4,0.012123151539504422,0.024245883644551505,0.02987807357757561,0.001,2.248321238700457e-05,741.0881070780108
5,0.022833538595602172,0.0321037113795423,0.07240224835791956,0.001,7.415964961175727e-05,261.98356307669656
6,0.043000000000000003,0.028000000000000008,0.044000000000000004,0.001,0.00010604760161457712,280.7846268812131
7,0.038,0.014999999999999996,0.04,0.001,2.698628089433631e-05,584.7616334675063
8,0.039,0.018,0.043000000000000003,0.001,3.983225325486498e-05,463.9304595116698
9,0.038,0.023000000000000003,0.039,0.001,6.327481763595204e-05,386.2246477647999
10,0.05264031921047297,0.02952933359116866,0.03085858052465717,0.001,0.00014430040444406405,287.3366658215495
11,0.042,0.018,0.04,0.001,4.2876456536193494e-05,463.516050800552
12,0.037,0.021,0.04,0.001,5.138703103476824e-05,423.29366723836944
13,0.04,0.019,0.037,0.001,4.5480836846019434e-05,467.85089536872414
14,0.042,0.027000000000000007,0.041,0.001,9.631808916640953e-05,305.2190145985599
15,0.06660410766908982,0.022922212978662964,0.017293976672743124,0.001,0.00010999641684479643,439.5795080980541
16,0.039,0.024000000000000004,0.038,0.001,7.069211789107755e-05,370.13195410793327
17,0.04,0.021,0.041,0.001,5.554649970812113e-05,402.11539912621896
18,0.03032172286252821,0.004012673976351254,0.06751948580302251,0.001,1.7459284825323838e-06,1883.504005318233
19,0.038,0.02,0.04,0.001,4.7877872040708445e-05,438.57122510062965
20,0.04,0.023000000000000003,0.041,0.001,6.660490584875723e-05,367.1488426804608
21,0.037,0.02,0.038,0.001,4.661495179396535e-05,456.00464611936906
22,0.058395451353246364,0.02882967519306909,0.05560051988948919,0.001,0.00015265309702883068,208.17244263901966
23,0.039,0.021,0.043000000000000003,0.001,5.416734053319522e-05,397.65467958143125
24,0.038,0.021,0.034999999999999996,0.002,5.3086632660360325e-05,893.0521164757921
25,0.041,0.022000000000000002,0.039,0.001,6.246428673132587e-05,388.7272723145156
26,0.039,0.018,0.038,0.002,4.017468685410627e-05,987.0185442878221
27,0.028027752400792222,0.0187468090299327,0.05385146392990696,0.001,3.111434813413374e-05,469.53900487771983
28,0.039,0.022000000000000002,0.04,0.001,5.942636663530454e-05,393.5563676871595
29,0.042,0.02,0.039,0.001,5.2901278693798535e-05,422.4788567287846
30,0.036,0.019,0.04,0.001,4.095380183219654e-05,474.3043160192247
31,0.02046334653323173,0.03207178829273011,0.022443509734020324,0.001,6.619660453830428e-05,497.5480530544899
32,0.04,0.019,0.041,0.001,4.5493403216633794e-05,444.4433358763473
33,0.046489616790285904,0.037,0.05590339517848319,0.001,0.00020012004510692351,181.2980462783168
34,0.04,0.023000000000000003,0.039,0.001,6.659862266345004e-05,376.4452212659786
35,0.041,0.016999999999999998,0.043000000000000003,0.001,3.735981983648981e-05,479.08971331400005
36,0.043000000000000003,0.014999999999999996,0.042,0.001,3.052685581493201e-05,536.4654923024217
37,0.038,0.019,0.04,0.001,4.322203172808837e-05,461.6539211585575
38,0.041,0.018,0.04700000000000001,0.001,4.188057166500553e-05,432.7913390767495
39,0.032996744449869816,0.01786535485573982,0.050184114938031446,0.001,3.324365762224364e-05,470.39380707001766
40,0.04,0.019,0.038,0.001,4.548397843867303e-05,461.6539211585575
41,0.041,0.019,0.034999999999999996,0.001,4.6608668608658176e-05,475.1299116240535
42,0.039,0.02,0.042,0.001,4.914079228745155e-05,422.4788567287846
43,0.061112432846941706,0.01301180845055118,0.08,0.001,3.275667155457071e-05,375.87590111087087
44,0.076943224557962,0.014414799029492553,0.04435701093379028,0.001,5.0366374819017504e-05,406.0850524648274
45,0.04,0.019,0.04,0.001,4.5490261623980204e-05,449.9645828007112
46,0.04,0.022000000000000002,0.043000000000000003,0.001,6.095632225760277e-05,374.80469231312674
47,0.043000000000000003,0.016999999999999998,0.041,0.001,3.916937720495753e-05,479.08971331400005
48,0.033999999999999996,0.016999999999999998,0.038,0.001,3.0988669935009705e-05,559.6438626304031
49,0.039,0.019,0.038,0.001,4.4349863490727114e-05,467.5350999258105
50,0.024353735616658226,0.028686657986995528,0.05967294167091304,0.001,6.314901226891936e-05,312.70905034990733
51,0.043000000000000003,0.019,0.046000000000000006,0.001,4.891145602373949e-05,404.69252158560437
52,0.037,0.019,0.05800000000000002,0.001,4.214446544790707e-05,388.52902105897584
53,0.06295169567815169,0.02580559003614785,0.07475000519166929,0.001,0.0001319345664797293,193.1829528569684
54,0.043000000000000003,0.021,0.06900000000000002,0.001,5.9790791383120956e-05,298.96053065865016
55,0.039,0.023000000000000003,0.044000000000000004,0.001,6.4952428112969e-05,358.92643537738985
56,0.039,0.019,0.046000000000000006,0.002,4.480853601815122e-05,849.8790014738021
57,0.046000000000000006,0.025000000000000005,0.07800000000000003,0.002,9.130096569862661e-05,456.72595589893456
58,0.02367296555396977,0.010126995818124297,0.042999101019310614,0.001,7.762262224130999e-06,1058.4132595215115
59,0.038,0.02,0.042,0.001,4.7884155226015626e-05,428.00169056883203
60,0.039,0.022000000000000002,0.041,0.001,5.942950822795812e-05,388.7272723145156
61,0.01991098594735992,0.017557069665632162,0.06873215561692829,0.001,1.949768978679436e-05,526.5183673315606
62,0.042,0.022000000000000002,0.04800000000000001,0.001,6.401309190954565e-05,346.1975410761447
63,0.06769756135924128,0.026744082290734154,0.019613887955069777,0.001,0.00015217880982125754,350.91009840042364
64,0.04,0.022000000000000002,0.07000000000000002,0.002,6.170087971650355e-05,587.5167094201206
65,0.04705718135002017,0.005610382690638059,0.079,0.001,4.901482628668562e-06,999.707469286451
66,0.041,0.021,0.04,0.001,5.6928800475700645e-05,402.11539912621896
67,0.037,0.024000000000000004,0.038,0.001,6.707300315414211e-05,380.0038717661408
68,0.042,0.016999999999999998,0.042,0.001,3.8264598520723676e-05,478.95389765902036
69,0.04,0.015999999999999997,0.04,0.001,3.2295572478903056e-05,534.3329420758446
70,0.046000000000000006,0.02,0.043000000000000003,0.001,5.794039331015656e-05,384.4578955063241
71,0.039,0.023000000000000003,0.06200000000000002,0.001,6.50089767807336e-05,302.368077993812
72,0.043000000000000003,0.022000000000000002,0.07500000000000002,0.001,6.561844575553003e-05,273.7186461849101
73,0.041,0.019,0.039,0.001,4.662123497927254e-05,450.10526267996545
74,0.037,0.015999999999999997,0.038,0.001,2.9876546135638916e-05,570.0058076492114
75,0.039,0.016999999999999998,0.04,0.001,3.553455450475414e-05,509.30824053632415
76,0.038,0.02,0.08,0.001,4.8003535746852034e-05,310.116687301947
